id,time,poi,Ln,Ln_num_values,Le,Le_num_values,Ld,Ld_num_values,Lden,Lden_num_values,created_at
4006,22/05/2015,Calle José Denis Belgrano 2-4,68.4,480,70.4,240,66.8,720,75.0,1440,2015-06-26 13:53:53.451443+00:00
4005,21/05/2015,Calle José Denis Belgrano 2-4,67.0,480,69.3,240,60.1,720,73.4,1440,2015-06-26 13:53:53.436183+00:00
4004,20/05/2015,Calle José Denis Belgrano 2-4,62.3,480,63.5,240,60.3,720,68.7,1440,2015-06-26 13:53:53.421177+00:00
4003,19/05/2015,Calle José Denis Belgrano 2-4,63.7,480,63.1,240,62.5,720,69.9,1440,2015-06-26 13:53:53.406141+00:00
4002,18/05/2015,Calle José Denis Belgrano 2-4,61.2,480,62.4,240,61.4,720,67.8,1440,2015-06-26 13:53:53.390911+00:00
4001,17/05/2015,Calle José Denis Belgrano 2-4,62.3,480,62.4,240,61.6,697,68.7,1417,2015-06-26 13:53:53.374983+00:00
4000,16/05/2015,Calle José Denis Belgrano 2-4,73.1,480,71.9,240,67.4,720,78.9,1440,2015-06-26 13:53:53.350444+00:00
3999,15/05/2015,Calle José Denis Belgrano 2-4,69.3,480,70.4,240,62.4,720,75.5,1440,2015-06-26 13:53:53.334405+00:00
3998,14/05/2015,Calle José Denis Belgrano 2-4,62.9,480,66.8,240,60.8,720,69.8,1440,2015-06-26 13:53:53.318727+00:00
3997,13/05/2015,Calle José Denis Belgrano 2-4,62.6,480,61.0,240,61.8,720,68.7,1440,2015-06-26 13:53:53.303655+00:00
3996,12/05/2015,Calle José Denis Belgrano 2-4,61.3,480,62.4,240,61.3,721,67.8,1441,2015-06-26 13:53:53.288549+00:00
3995,11/05/2015,Calle José Denis Belgrano 2-4,61.3,480,60.9,240,59.3,720,67.5,1440,2015-06-26 13:53:53.273319+00:00
3994,10/05/2015,Calle José Denis Belgrano 2-4,60.5,480,61.6,240,63.3,720,67.5,1440,2015-06-26 13:53:53.257915+00:00
3993,09/05/2015,Calle José Denis Belgrano 2-4,71.6,480,69.9,240,63.3,720,77.4,1440,2015-06-26 13:53:53.242442+00:00
3992,08/05/2015,Calle José Denis Belgrano 2-4,69.2,480,67.7,240,63.3,720,75.1,1440,2015-06-26 13:53:53.226991+00:00
3991,07/05/2015,Calle José Denis Belgrano 2-4,63.9,480,65.2,240,62.5,720,70.3,1440,2015-06-26 13:53:53.210949+00:00
3990,06/05/2015,Calle José Denis Belgrano 2-4,60.4,480,63.9,240,62.4,720,67.7,1440,2015-06-26 13:53:53.195176+00:00
3989,05/05/2015,Calle José Denis Belgrano 2-4,63.2,480,63.0,240,61.8,589,69.8,1309,2015-06-26 13:53:53.179117+00:00
3988,03/05/2015,Calle José Denis Belgrano 2-4,61.5,486,63.5,150,65.9,720,69.0,1356,2015-06-26 13:53:53.158258+00:00
3987,02/05/2015,Calle José Denis Belgrano 2-4,69.1,480,68.4,240,64.2,720,75.0,1440,2015-06-26 13:53:53.141835+00:00
3986,01/05/2015,Calle José Denis Belgrano 2-4,70.7,480,69.6,240,65.2,720,76.6,1440,2015-06-26 13:53:53.125047+00:00
4460,30/06/2015,Calle Lazcano 6,65.7,419,60.4,244,63.6,567,71.5,1230,2015-07-01 07:20:03.385734+00:00
4447,29/06/2015,Calle Lazcano 6,65.9,480,59.5,240,61.0,720,71.4,1440,2015-06-30 07:20:04.007781+00:00
4434,28/06/2015,Calle Lazcano 6,62.3,480,57.3,240,61.9,720,68.3,1440,2015-06-29 07:20:03.690298+00:00
4421,27/06/2015,Calle Lazcano 6,75.9,480,61.8,240,60.2,720,81.2,1440,2015-06-28 07:20:04.033399+00:00
3821,25/06/2015,Calle Lazcano 6,74.6,372,62.7,240,60.6,729,79.1,1341,2015-06-26 13:51:39.699573+00:00
3820,24/06/2015,Calle Lazcano 6,65.1,475,60.6,240,59.7,720,70.8,1435,2015-06-26 13:51:39.685046+00:00
3819,23/06/2015,Calle Lazcano 6,62.2,480,58.3,240,60.8,720,68.1,1440,2015-06-26 13:51:39.669394+00:00
3818,22/06/2015,Calle Lazcano 6,68.7,480,60.1,240,61.2,720,74.2,1440,2015-06-26 13:51:39.653864+00:00
3817,21/06/2015,Calle Lazcano 6,61.7,480,57.8,240,62.0,720,67.8,1440,2015-06-26 13:51:39.638554+00:00
3816,20/06/2015,Calle Lazcano 6,78.4,480,62.1,240,59.8,720,83.6,1440,2015-06-26 13:51:39.622853+00:00
3815,19/06/2015,Calle Lazcano 6,76.7,480,62.7,240,62.8,720,81.9,1440,2015-06-26 13:51:39.606971+00:00
3814,18/06/2015,Calle Lazcano 6,73.6,480,65.1,240,62.8,720,79.0,1440,2015-06-26 13:51:39.584956+00:00
3813,17/06/2015,Calle Lazcano 6,65.4,480,60.9,240,64.7,720,71.3,1440,2015-06-26 13:51:39.570039+00:00
3812,16/06/2015,Calle Lazcano 6,66.3,480,60.3,240,68.1,720,72.6,1440,2015-06-26 13:51:39.555313+00:00
3811,15/06/2015,Calle Lazcano 6,64.0,480,59.2,240,64.8,720,70.1,1440,2015-06-26 13:51:39.540315+00:00
3810,14/06/2015,Calle Lazcano 6,66.8,480,59.7,240,70.8,720,73.5,1440,2015-06-26 13:51:39.525627+00:00
3809,13/06/2015,Calle Lazcano 6,75.4,480,65.0,240,63.8,720,80.7,1440,2015-06-26 13:51:39.510491+00:00
3808,12/06/2015,Calle Lazcano 6,75.2,480,63.0,246,62.7,720,80.5,1446,2015-06-26 13:51:39.495488+00:00
3807,11/06/2015,Calle Lazcano 6,72.9,480,62.6,240,62.2,720,78.2,1440,2015-06-26 13:51:39.480370+00:00
3806,10/06/2015,Calle Lazcano 6,67.6,480,60.7,240,59.3,720,73.0,1440,2015-06-26 13:51:39.465066+00:00
3805,09/06/2015,Calle Lazcano 6,66.6,480,60.9,240,63.2,720,72.3,1440,2015-06-26 13:51:39.442385+00:00
3804,08/06/2015,Calle Lazcano 6,61.7,480,60.1,240,66.7,720,68.9,1440,2015-06-26 13:51:39.424275+00:00
3803,07/06/2015,Calle Lazcano 6,63.8,480,79.7,240,61.1,720,77.7,1440,2015-06-26 13:51:39.409279+00:00
3802,06/06/2015,Calle Lazcano 6,75.5,480,69.4,240,68.4,720,81.0,1440,2015-06-26 13:51:39.393874+00:00
3801,05/06/2015,Calle Lazcano 6,76.6,480,62.3,240,68.4,720,82.0,1440,2015-06-26 13:51:39.378480+00:00
3800,04/06/2015,Calle Lazcano 6,73.0,480,62.8,240,68.8,720,78.6,1440,2015-06-26 13:51:39.363419+00:00
3799,03/06/2015,Calle Lazcano 6,65.0,480,63.5,240,69.6,720,72.1,1440,2015-06-26 13:51:39.348306+00:00
3798,02/06/2015,Calle Lazcano 6,64.1,480,63.7,240,63.3,720,70.4,1440,2015-06-26 13:51:39.333558+00:00
3797,01/06/2015,Calle Lazcano 6,61.6,480,58.3,240,61.7,720,67.7,1440,2015-06-26 13:51:39.318542+00:00
3796,31/05/2015,Calle Lazcano 6,64.1,480,57.3,240,62.6,720,69.9,1440,2015-06-26 13:51:39.303762+00:00
3795,30/05/2015,Calle Lazcano 6,75.8,480,64.8,240,62.3,720,81.1,1440,2015-06-26 13:51:39.288614+00:00
3794,29/05/2015,Calle Lazcano 6,75.8,480,64.0,240,63.4,720,81.1,1440,2015-06-26 13:51:39.273763+00:00
3793,28/05/2015,Calle Lazcano 6,72.5,480,61.8,240,61.0,720,77.8,1440,2015-06-26 13:51:39.258681+00:00
3792,26/05/2015,Calle Lazcano 6,63.9,480,59.2,240,62.2,720,69.7,1440,2015-06-26 13:51:39.238685+00:00
3791,25/05/2015,Calle Lazcano 6,63.3,480,57.8,240,61.5,720,69.1,1440,2015-06-26 13:51:39.223764+00:00
3790,24/05/2015,Calle Lazcano 6,63.6,480,58.2,240,61.3,720,69.4,1440,2015-06-26 13:51:39.208292+00:00
3789,23/05/2015,Calle Lazcano 6,75.4,480,61.8,240,62.2,720,80.7,1440,2015-06-26 13:51:39.191386+00:00
3788,22/05/2015,Calle Lazcano 6,75.9,480,66.5,240,68.3,720,81.3,1440,2015-06-26 13:51:39.176101+00:00
3787,21/05/2015,Calle Lazcano 6,73.5,480,61.4,240,60.8,645,79.1,1365,2015-06-26 13:51:39.161148+00:00
3786,20/05/2015,Calle Lazcano 6,66.9,480,60.6,240,60.3,720,72.4,1440,2015-06-26 13:51:39.146444+00:00
3785,19/05/2015,Calle Lazcano 6,63.1,480,59.1,240,61.3,720,68.9,1440,2015-06-26 13:51:39.131389+00:00
3784,18/05/2015,Calle Lazcano 6,61.0,480,58.5,240,62.3,720,67.3,1440,2015-06-26 13:51:39.116320+00:00
3783,17/05/2015,Calle Lazcano 6,63.9,480,58.6,240,61.2,693,69.7,1413,2015-06-26 13:51:39.101379+00:00
3782,16/05/2015,Calle Lazcano 6,79.0,480,68.4,240,61.1,720,84.3,1440,2015-06-26 13:51:39.086539+00:00
3781,15/05/2015,Calle Lazcano 6,78.1,480,60.9,240,61.6,720,83.3,1440,2015-06-26 13:51:39.070759+00:00
3780,14/05/2015,Calle Lazcano 6,72.0,480,61.4,240,63.5,720,77.4,1440,2015-06-26 13:51:39.055694+00:00
3779,13/05/2015,Calle Lazcano 6,65.3,480,60.6,240,60.9,720,70.9,1440,2015-06-26 13:51:39.040337+00:00
3778,12/05/2015,Calle Lazcano 6,64.6,480,60.3,240,62.0,722,70.4,1442,2015-06-26 13:51:39.024758+00:00
3777,11/05/2015,Calle Lazcano 6,60.6,480,58.4,240,68.5,720,68.9,1440,2015-06-26 13:51:39.009252+00:00
3776,10/05/2015,Calle Lazcano 6,65.4,480,58.9,240,60.5,720,71.0,1440,2015-06-26 13:51:38.993826+00:00
3775,09/05/2015,Calle Lazcano 6,75.9,480,61.4,240,59.9,720,81.1,1440,2015-06-26 13:51:38.978769+00:00
3774,08/05/2015,Calle Lazcano 6,77.0,480,61.3,240,64.5,720,82.3,1440,2015-06-26 13:51:38.963661+00:00
3773,07/05/2015,Calle Lazcano 6,72.7,480,61.2,240,67.9,720,78.2,1440,2015-06-26 13:51:38.948055+00:00
3772,06/05/2015,Calle Lazcano 6,64.4,480,60.7,240,59.9,720,70.1,1440,2015-06-26 13:51:38.932566+00:00
3771,05/05/2015,Calle Lazcano 6,67.0,480,60.1,240,62.8,581,73.0,1301,2015-06-26 13:51:38.916788+00:00
3770,03/05/2015,Calle Lazcano 6,63.3,482,59.2,153,60.8,720,69.4,1355,2015-06-26 13:51:38.896446+00:00
3769,02/05/2015,Calle Lazcano 6,75.0,480,64.3,240,61.2,720,80.3,1440,2015-06-26 13:51:38.881498+00:00
3768,01/05/2015,Calle Lazcano 6,73.9,480,65.8,240,61.9,720,79.3,1440,2015-06-26 13:51:38.865160+00:00
3767,30/04/2015,Calle Lazcano 6,79.5,480,62.7,240,61.1,720,84.8,1440,2015-06-26 13:51:38.850442+00:00
3766,29/04/2015,Calle Lazcano 6,66.8,480,58.8,240,63.0,720,72.4,1440,2015-06-26 13:51:38.834988+00:00
3765,28/04/2015,Calle Lazcano 6,64.9,480,59.1,240,66.2,720,71.0,1440,2015-06-26 13:51:38.820251+00:00
3764,27/04/2015,Calle Lazcano 6,62.9,480,59.2,240,63.1,720,69.0,1440,2015-06-26 13:51:38.805226+00:00
3763,26/04/2015,Calle Lazcano 6,62.7,480,60.0,240,61.9,720,68.8,1440,2015-06-26 13:51:38.789844+00:00
3762,25/04/2015,Calle Lazcano 6,76.7,480,69.7,240,64.0,720,82.1,1440,2015-06-26 13:51:38.774020+00:00
3761,24/04/2015,Calle Lazcano 6,76.0,480,62.2,240,62.2,720,81.3,1440,2015-06-26 13:51:38.758561+00:00
3760,23/04/2015,Calle Lazcano 6,73.6,480,62.5,240,60.7,720,78.9,1440,2015-06-26 13:51:38.742901+00:00
3759,22/04/2015,Calle Lazcano 6,64.3,480,59.5,101,55.6,1,73.6,582,2015-06-26 13:51:38.727290+00:00
4470,30/06/2015,Calle Méndez Núñez 7,65.6,480,70.0,240,65.2,720,72.8,1440,2015-07-01 07:20:09.244835+00:00
4457,29/06/2015,Calle Méndez Núñez 7,64.2,480,67.7,240,65.2,720,71.3,1440,2015-06-30 07:20:10.093214+00:00
4444,28/06/2015,Calle Méndez Núñez 7,65.8,480,64.5,240,66.1,720,72.1,1440,2015-06-29 07:20:09.482042+00:00
4431,27/06/2015,Calle Méndez Núñez 7,72.2,480,67.6,240,67.2,720,77.9,1440,2015-06-28 07:20:10.090967+00:00
4343,25/06/2015,Calle Méndez Núñez 7,69.1,380,66.9,240,65.7,725,74.4,1345,2015-06-26 13:56:53.202677+00:00
4342,24/06/2015,Calle Méndez Núñez 7,64.0,470,66.8,240,67.6,720,71.4,1430,2015-06-26 13:56:53.187271+00:00
4341,23/06/2015,Calle Méndez Núñez 7,63.4,480,64.9,240,65.7,720,70.3,1440,2015-06-26 13:56:53.171198+00:00
4340,22/06/2015,Calle Méndez Núñez 7,64.1,480,66.3,240,65.3,720,71.0,1440,2015-06-26 13:56:53.154066+00:00
4339,21/06/2015,Calle Méndez Núñez 7,66.4,480,64.9,240,66.4,720,72.6,1440,2015-06-26 13:56:53.137534+00:00
4338,20/06/2015,Calle Méndez Núñez 7,75.0,480,68.6,240,65.9,720,80.5,1440,2015-06-26 13:56:53.121668+00:00
4337,19/06/2015,Calle Méndez Núñez 7,72.6,480,70.2,240,67.5,724,78.4,1444,2015-06-26 13:56:53.105680+00:00
4336,18/06/2015,Calle Méndez Núñez 7,71.4,480,84.8,240,71.2,720,83.2,1440,2015-06-26 13:56:53.088581+00:00
4335,17/06/2015,Calle Méndez Núñez 7,64.6,480,66.3,240,71.4,720,72.7,1440,2015-06-26 13:56:53.072079+00:00
4334,16/06/2015,Calle Méndez Núñez 7,65.8,480,67.3,240,66.4,720,72.5,1440,2015-06-26 13:56:53.056509+00:00
4333,15/06/2015,Calle Méndez Núñez 7,64.2,480,65.2,240,65.4,720,70.9,1440,2015-06-26 13:56:53.041095+00:00
4332,14/06/2015,Calle Méndez Núñez 7,65.8,480,65.5,240,73.7,720,74.2,1440,2015-06-26 13:56:53.025570+00:00
4331,13/06/2015,Calle Méndez Núñez 7,73.4,480,69.5,240,67.2,720,79.0,1440,2015-06-26 13:56:53.009959+00:00
4330,12/06/2015,Calle Méndez Núñez 7,71.5,480,70.1,240,67.2,720,77.4,1440,2015-06-26 13:56:52.994418+00:00
4329,11/06/2015,Calle Méndez Núñez 7,68.2,480,68.6,240,66.2,720,74.5,1440,2015-06-26 13:56:52.978050+00:00
4328,10/06/2015,Calle Méndez Núñez 7,66.7,480,66.2,240,68.8,720,73.3,1440,2015-06-26 13:56:52.961438+00:00
4327,09/06/2015,Calle Méndez Núñez 7,63.7,480,66.0,240,65.8,720,70.7,1440,2015-06-26 13:56:52.946307+00:00
4326,08/06/2015,Calle Méndez Núñez 7,63.7,480,64.8,240,65.1,720,70.4,1440,2015-06-26 13:56:52.930303+00:00
4325,07/06/2015,Calle Méndez Núñez 7,65.8,480,85.8,240,66.5,720,83.3,1440,2015-06-26 13:56:52.914428+00:00
4324,06/06/2015,Calle Méndez Núñez 7,72.5,480,71.3,240,65.0,720,78.4,1440,2015-06-26 13:56:52.898212+00:00
4323,05/06/2015,Calle Méndez Núñez 7,72.6,480,69.7,240,67.5,720,78.4,1440,2015-06-26 13:56:52.882499+00:00
4322,04/06/2015,Calle Méndez Núñez 7,68.1,480,67.5,240,66.8,720,74.3,1440,2015-06-26 13:56:52.865937+00:00
4321,03/06/2015,Calle Méndez Núñez 7,64.5,480,65.6,240,67.8,720,71.6,1440,2015-06-26 13:56:52.849794+00:00
4320,02/06/2015,Calle Méndez Núñez 7,62.5,480,66.0,240,65.4,718,69.9,1438,2015-06-26 13:56:52.833697+00:00
4319,01/06/2015,Calle Méndez Núñez 7,64.9,480,65.1,240,66.0,720,71.5,1440,2015-06-26 13:56:52.817217+00:00
4318,31/05/2015,Calle Méndez Núñez 7,66.5,480,65.1,240,65.9,720,72.7,1440,2015-06-26 13:56:52.801656+00:00
4317,30/05/2015,Calle Méndez Núñez 7,72.7,480,70.4,240,66.4,720,78.5,1440,2015-06-26 13:56:52.784517+00:00
4316,29/05/2015,Calle Méndez Núñez 7,71.6,480,69.0,240,68.7,720,77.5,1440,2015-06-26 13:56:52.768546+00:00
4315,28/05/2015,Calle Méndez Núñez 7,68.4,480,67.4,240,65.4,720,74.4,1440,2015-06-26 13:56:52.750776+00:00
4314,26/05/2015,Calle Méndez Núñez 7,62.8,482,65.5,240,66.4,720,70.2,1442,2015-06-26 13:56:52.728628+00:00
4313,25/05/2015,Calle Méndez Núñez 7,63.7,480,64.6,240,67.9,720,71.0,1440,2015-06-26 13:56:52.713420+00:00
4312,24/05/2015,Calle Méndez Núñez 7,66.0,480,65.7,240,65.6,720,72.3,1440,2015-06-26 13:56:52.697849+00:00
4311,23/05/2015,Calle Méndez Núñez 7,72.7,480,70.0,240,67.7,720,78.5,1440,2015-06-26 13:56:52.680647+00:00
4310,22/05/2015,Calle Méndez Núñez 7,71.5,480,69.1,240,67.0,722,77.4,1442,2015-06-26 13:56:52.665051+00:00
4309,21/05/2015,Calle Méndez Núñez 7,69.1,480,67.1,240,66.3,720,75.0,1440,2015-06-26 13:56:52.649966+00:00
4308,20/05/2015,Calle Méndez Núñez 7,64.2,480,65.5,240,66.4,720,71.1,1440,2015-06-26 13:56:52.632796+00:00
4307,19/05/2015,Calle Méndez Núñez 7,62.6,480,65.1,240,65.2,720,69.7,1440,2015-06-26 13:56:52.617475+00:00
4306,18/05/2015,Calle Méndez Núñez 7,63.1,480,65.1,240,65.5,720,70.1,1440,2015-06-26 13:56:52.602334+00:00
4305,17/05/2015,Calle Méndez Núñez 7,67.5,480,66.3,240,66.7,699,73.7,1419,2015-06-26 13:56:52.584796+00:00
4304,16/05/2015,Calle Méndez Núñez 7,76.2,480,83.5,240,65.9,720,84.1,1440,2015-06-26 13:56:52.569494+00:00
4303,15/05/2015,Calle Méndez Núñez 7,71.1,480,69.0,240,69.6,720,77.1,1440,2015-06-26 13:56:52.554346+00:00
4302,14/05/2015,Calle Méndez Núñez 7,68.2,480,68.8,240,66.5,720,74.5,1440,2015-06-26 13:56:52.537517+00:00
4301,13/05/2015,Calle Méndez Núñez 7,70.4,480,70.3,240,68.7,720,76.6,1440,2015-06-26 13:56:52.521862+00:00
4300,12/05/2015,Calle Méndez Núñez 7,63.0,480,67.3,240,66.8,722,70.7,1442,2015-06-26 13:56:52.506254+00:00
4299,11/05/2015,Calle Méndez Núñez 7,62.7,480,65.4,240,66.1,720,70.1,1440,2015-06-26 13:56:52.489305+00:00
4298,10/05/2015,Calle Méndez Núñez 7,70.2,480,70.0,240,65.4,720,76.2,1440,2015-06-26 13:56:52.473888+00:00
4297,09/05/2015,Calle Méndez Núñez 7,74.0,480,70.1,240,67.0,720,79.6,1440,2015-06-26 13:56:52.456687+00:00
4296,08/05/2015,Calle Méndez Núñez 7,71.8,480,69.7,240,67.2,720,77.7,1440,2015-06-26 13:56:52.441127+00:00
4295,07/05/2015,Calle Méndez Núñez 7,68.8,480,68.1,240,68.1,720,75.1,1440,2015-06-26 13:56:52.424395+00:00
4294,06/05/2015,Calle Méndez Núñez 7,67.0,480,67.7,240,68.9,720,73.8,1440,2015-06-26 13:56:52.409063+00:00
4293,05/05/2015,Calle Méndez Núñez 7,65.0,480,68.2,240,66.7,589,72.4,1309,2015-06-26 13:56:52.393797+00:00
4292,03/05/2015,Calle Méndez Núñez 7,66.5,483,69.1,155,67.2,720,73.3,1358,2015-06-26 13:56:52.374612+00:00
4291,02/05/2015,Calle Méndez Núñez 7,72.7,480,69.7,240,66.2,720,78.4,1440,2015-06-26 13:56:52.359884+00:00
4290,01/05/2015,Calle Méndez Núñez 7,71.5,480,71.2,240,67.7,720,77.6,1440,2015-06-26 13:56:52.344759+00:00
4289,30/04/2015,Calle Méndez Núñez 7,74.1,480,70.4,240,67.9,617,80.0,1337,2015-06-26 13:56:52.329391+00:00
4288,28/04/2015,Calle Méndez Núñez 7,65.8,480,65.2,240,73.2,720,74.0,1440,2015-06-26 13:56:52.312808+00:00
4287,27/04/2015,Calle Méndez Núñez 7,66.9,480,65.1,240,74.4,720,75.0,1440,2015-06-26 13:56:52.297839+00:00
4286,26/04/2015,Calle Méndez Núñez 7,66.0,480,65.0,240,70.2,720,73.1,1440,2015-06-26 13:56:52.282703+00:00
4285,25/04/2015,Calle Méndez Núñez 7,67.5,480,65.5,240,69.8,720,74.1,1440,2015-06-26 13:56:52.267428+00:00
4284,24/04/2015,Calle Méndez Núñez 7,72.7,480,71.7,240,69.0,720,78.7,1440,2015-06-26 13:56:52.252225+00:00
4283,23/04/2015,Calle Méndez Núñez 7,71.9,480,66.9,240,70.9,720,77.8,1440,2015-06-26 13:56:52.236889+00:00
4282,22/04/2015,Calle Méndez Núñez 7,70.0,480,66.1,240,65.5,720,75.7,1440,2015-06-26 13:56:52.221068+00:00
4281,21/04/2015,Calle Méndez Núñez 7,68.4,349,67.9,240,66.5,720,73.9,1309,2015-06-26 13:56:52.204036+00:00
4466,30/06/2015,Plaza del Siglo 3,66.9,480,69.1,240,65.3,720,73.5,1440,2015-07-01 07:20:06.934899+00:00
4453,29/06/2015,Plaza del Siglo 3,66.5,480,68.9,240,65.9,720,73.2,1440,2015-06-30 07:20:07.600446+00:00
4440,28/06/2015,Plaza del Siglo 3,65.1,480,66.2,240,65.1,720,71.6,1440,2015-06-29 07:20:07.184462+00:00
4427,27/06/2015,Plaza del Siglo 3,70.2,478,69.6,240,66.9,722,76.2,1440,2015-06-28 07:20:07.759840+00:00
4102,25/06/2015,Plaza del Siglo 3,70.0,367,70.3,240,70.4,721,76.0,1328,2015-06-26 13:54:31.370291+00:00
4101,24/06/2015,Plaza del Siglo 3,65.9,475,67.5,240,65.1,720,72.4,1435,2015-06-26 13:54:31.355607+00:00
4100,23/06/2015,Plaza del Siglo 3,67.0,480,66.9,240,64.7,720,73.1,1440,2015-06-26 13:54:31.339627+00:00
4099,22/06/2015,Plaza del Siglo 3,66.8,480,68.1,240,65.2,720,73.2,1440,2015-06-26 13:54:31.323536+00:00
4098,21/06/2015,Plaza del Siglo 3,66.8,480,67.9,240,65.4,720,73.2,1440,2015-06-26 13:54:31.308017+00:00
4097,20/06/2015,Plaza del Siglo 3,70.6,480,82.1,240,66.2,718,81.0,1438,2015-06-26 13:54:31.293221+00:00
4096,19/06/2015,Plaza del Siglo 3,70.4,477,69.8,240,64.0,724,76.3,1441,2015-06-26 13:54:31.278407+00:00
4095,18/06/2015,Plaza del Siglo 3,67.3,484,74.1,240,65.4,720,75.2,1444,2015-06-26 13:54:31.263327+00:00
4094,17/06/2015,Plaza del Siglo 3,65.5,480,66.9,240,64.8,720,72.0,1440,2015-06-26 13:54:31.247987+00:00
4093,16/06/2015,Plaza del Siglo 3,67.6,480,66.4,240,64.3,720,73.6,1440,2015-06-26 13:54:31.232841+00:00
4092,15/06/2015,Plaza del Siglo 3,65.7,480,66.6,240,64.0,720,72.0,1440,2015-06-26 13:54:31.207852+00:00
4091,14/06/2015,Plaza del Siglo 3,69.2,480,67.2,240,66.7,720,75.1,1440,2015-06-26 13:54:31.192618+00:00
4090,13/06/2015,Plaza del Siglo 3,71.7,480,70.7,240,67.9,720,77.6,1440,2015-06-26 13:54:31.177327+00:00
4089,12/06/2015,Plaza del Siglo 3,71.3,480,71.3,240,65.8,720,77.3,1440,2015-06-26 13:54:31.161859+00:00
4088,11/06/2015,Plaza del Siglo 3,67.2,480,69.1,240,65.9,720,73.8,1440,2015-06-26 13:54:31.146105+00:00
4087,10/06/2015,Plaza del Siglo 3,67.1,480,67.3,240,64.9,720,73.3,1440,2015-06-26 13:54:31.129988+00:00
4086,09/06/2015,Plaza del Siglo 3,66.0,480,66.7,240,66.0,720,72.5,1440,2015-06-26 13:54:31.114114+00:00
4085,08/06/2015,Plaza del Siglo 3,66.1,480,66.0,240,64.1,720,72.3,1440,2015-06-26 13:54:31.098647+00:00
4084,07/06/2015,Plaza del Siglo 3,67.5,480,76.9,240,70.2,720,77.0,1440,2015-06-26 13:54:31.082929+00:00
4083,06/06/2015,Plaza del Siglo 3,70.3,477,73.7,240,66.6,720,77.0,1437,2015-06-26 13:54:31.066022+00:00
4082,05/06/2015,Plaza del Siglo 3,71.2,480,72.2,240,65.5,720,77.4,1440,2015-06-26 13:54:31.050020+00:00
4081,04/06/2015,Plaza del Siglo 3,67.1,480,69.8,240,63.7,720,73.7,1440,2015-06-26 13:54:31.034593+00:00
4080,03/06/2015,Plaza del Siglo 3,68.4,480,68.0,240,63.6,720,74.4,1440,2015-06-26 13:54:31.018631+00:00
4079,02/06/2015,Plaza del Siglo 3,65.4,480,66.7,240,64.2,718,71.8,1438,2015-06-26 13:54:31.000942+00:00
4078,01/06/2015,Plaza del Siglo 3,65.5,480,66.6,240,63.1,720,71.9,1440,2015-06-26 13:54:30.985620+00:00
4077,31/05/2015,Plaza del Siglo 3,65.4,480,66.6,240,65.2,720,71.9,1440,2015-06-26 13:54:30.970411+00:00
4076,30/05/2015,Plaza del Siglo 3,69.9,480,70.9,240,66.5,720,76.1,1440,2015-06-26 13:54:30.955062+00:00
4075,29/05/2015,Plaza del Siglo 3,70.6,480,70.9,240,64.9,720,76.6,1440,2015-06-26 13:54:30.938391+00:00
4074,28/05/2015,Plaza del Siglo 3,67.4,480,68.4,240,63.4,720,73.6,1440,2015-06-26 13:54:30.922778+00:00
4073,26/05/2015,Plaza del Siglo 3,65.2,480,66.2,240,65.6,720,71.7,1440,2015-06-26 13:54:30.901071+00:00
4072,25/05/2015,Plaza del Siglo 3,64.5,480,66.5,240,64.6,720,71.2,1440,2015-06-26 13:54:30.884981+00:00
4071,24/05/2015,Plaza del Siglo 3,65.8,480,68.4,240,66.2,720,72.7,1440,2015-06-26 13:54:30.868957+00:00
4070,23/05/2015,Plaza del Siglo 3,70.2,480,70.7,240,67.6,720,76.5,1440,2015-06-26 13:54:30.854043+00:00
4069,22/05/2015,Plaza del Siglo 3,70.3,480,70.8,240,65.9,720,76.4,1440,2015-06-26 13:54:30.838689+00:00
4068,21/05/2015,Plaza del Siglo 3,68.1,480,68.8,240,64.7,720,74.3,1440,2015-06-26 13:54:30.823358+00:00
4067,20/05/2015,Plaza del Siglo 3,65.6,480,66.0,240,64.7,720,72.0,1440,2015-06-26 13:54:30.808072+00:00
4066,19/05/2015,Plaza del Siglo 3,63.3,480,65.4,240,64.8,720,70.2,1440,2015-06-26 13:54:30.792247+00:00
4065,18/05/2015,Plaza del Siglo 3,64.8,480,67.3,240,65.0,720,71.6,1440,2015-06-26 13:54:30.777226+00:00
4064,17/05/2015,Plaza del Siglo 3,66.7,480,68.2,240,66.7,696,73.3,1416,2015-06-26 13:54:30.761873+00:00
4063,16/05/2015,Plaza del Siglo 3,74.7,480,74.0,240,66.6,720,80.5,1440,2015-06-26 13:54:30.746800+00:00
4062,15/05/2015,Plaza del Siglo 3,70.1,480,70.9,238,65.7,720,76.3,1438,2015-06-26 13:54:30.731349+00:00
4061,14/05/2015,Plaza del Siglo 3,65.6,480,68.8,240,66.4,720,72.6,1440,2015-06-26 13:54:30.715422+00:00
4060,13/05/2015,Plaza del Siglo 3,65.2,480,66.4,240,65.5,720,71.8,1440,2015-06-26 13:54:30.700651+00:00
4059,12/05/2015,Plaza del Siglo 3,65.3,480,65.7,240,64.6,720,71.7,1440,2015-06-26 13:54:30.684993+00:00
4058,11/05/2015,Plaza del Siglo 3,64.9,480,65.3,240,64.2,720,71.3,1440,2015-06-26 13:54:30.669594+00:00
4057,10/05/2015,Plaza del Siglo 3,65.4,480,68.2,240,68.3,720,72.7,1440,2015-06-26 13:54:30.652342+00:00
