gid,tipo_insta,estado,tipo_estac,calle_1,num_calle1,calle_2,num_calle2,calle_3,num_calle3,num_instal,num_zona,num_centra,fecha,orden_trab,observacio,armario_es,armario_de,columna800,detector,central_de,proteccion,arrancador,icp_amperi,dif_amperi,rotacion,OID_,N?®MERO,D?ûA,TARDE,NOCHE,IMD
250,EA,Instalado,Anual,RONDA DE BOLTA?âÔÇÿA,,"HUESCA, CARRETERA DE",,CALLE LA FRAGUA,,571,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,540,571,"0,06330","0,04940","0,00530","5845,00000"
251,EA,Instalado,Anual,RONDA DE BOLTA?âÔÇÿA,,CALLE LA FRAGUA,,"HUESCA, CARRETERA DE",,572,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,541,572,"0,06230","0,04390","0,00960","5649,00000"
252,EA,Instalado,Anual,AVENIDA ACADEMIA GENERAL MILITAR,,AVENIDA LAS MAJAS DE GOYA,,"HUESCA, CARRETERA DE",,578,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,547,578,"0,06450","0,04000","0,00830","9428,00000"
253,EA,Instalado,Anual,AVENIDA ACADEMIA GENERAL MILITAR,,"HUESCA, CARRETERA DE",,AVENIDA LAS MAJAS DE GOYA,,577,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,546,577,"0,06400","0,04750","0,00530","7864,00000"
254,EA,Instalado,Anual,AVENIDA LAS MAJAS DE GOYA,,AVENIDA ACADEMIA GENERAL MILITAR,,"HUESCA, CARRETERA DE",,575,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,544,575,"0,06040","0,05660","0,00600","1648,00000"
255,EA,Instalado,Anual,AVENIDA LAS MAJAS DE GOYA,,"HUESCA, CARRETERA DE",,AVENIDA ACADEMIA GENERAL MILITAR,,576,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,545,576,"0,06670","0,03340","0,00820","2630,00000"
256,EA,Instalado,Anual,AVENIDA LAS MAJAS DE GOYA,,"HUESCA, CARRETERA DE",,PASEO RAFAEL ESTEVE VILELLA,,573,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,542,573,"0,06250","0,05030","0,00610","2431,00000"
257,EA,Instalado,Anual,AVENIDA LAS MAJAS DE GOYA,,PASEO RAFAEL ESTEVE VILELLA,,"HUESCA, CARRETERA DE",,574,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,543,574,"0,06560","0,03780","0,00770","3027,00000"
258,EA,Instalado,Anual,AVENIDA LAS MAJAS DE GOYA,,CALLE JULIAN GALLEGO,,RONDA DE BOLTA?âÔÇÿA,,563,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,0,,"0,00000","0,00000","0,00000","0,00000"
259,EA,Instalado,Anual,AVENIDA LAS MAJAS DE GOYA,,RONDA DE BOLTA?âÔÇÿA,,CALLE JULIAN GALLEGO,,564,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,0,,"0,00000","0,00000","0,00000","0,00000"
260,EA,Instalado,Anual,RONDA DE BOLTA?âÔÇÿA,,AVENIDA LAS MAJAS DE GOYA,,CALLE LUCIANO GRACIA,,569,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,538,569,"0,06760","0,03710","0,00500","4159,00000"
261,EA,Instalado,Anual,RONDA DE BOLTA?âÔÇÿA,,CALLE LUCIANO GRACIA,,AVENIDA LAS MAJAS DE GOYA,,570,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,539,570,"0,06020","0,05820","0,00560","5390,00000"
262,EA,Instalado,Anual,CALLE ZARAGOZA JUSLIBOL,,RONDA DE BOLTA?âÔÇÿA,,CALLE HERRERIA JUSLIBOL,,561,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,532,561,"0,06240","0,04840","0,00720","1823,00000"
263,EA,Instalado,Anual,CALLE ZARAGOZA JUSLIBOL,,CALLE HERRERIA JUSLIBOL,,RONDA DE BOLTA?âÔÇÿA,,562,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,533,562,"0,06100","0,05300","0,00700","2171,00000"
264,EA,Instalado,Anual,CALLE LUCIANO GRACIA,,RONDA DE BOLTA?âÔÇÿA,,CALLE MARIANO ESQUILLOR GOMEZ,,567,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,536,567,"0,06700","0,04120","0,00390","4269,00000"
265,EA,Instalado,Anual,CALLE LUCIANO GRACIA,,CALLE MARIANO ESQUILLOR GOMEZ,,RONDA DE BOLTA?âÔÇÿA,,568,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,537,568,"0,05940","0,06180","0,00500","4950,00000"
266,EA,Instalado,Anual,RONDA DE BOLTA?âÔÇÿA,,CALLE LUCIANO GRACIA,,AVENIDA RANILLAS,,560,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,531,560,"0,06360","0,05030","0,00450","3452,00000"
267,EA,Instalado,Anual,RONDA DE BOLTA?âÔÇÿA,,AVENIDA RANILLAS,,CALLE LUCIANO GRACIA,,559,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,530,559,"0,06660","0,04110","0,00450","3922,00000"
268,EA,Instalado,Anual,AVENIDA ACADEMIA GENERAL MILITAR,,CALLE LOS LE?âÔÇÿADORES,,CALLE EL GLOBO,,579,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,548,579,"0,06420","0,04420","0,00670","7631,00000"
269,EA,Instalado,Anual,AVENIDA ACADEMIA GENERAL MILITAR,,CALLE EL GLOBO,,CALLE LOS LE?âÔÇÿADORES,,580,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,549,580,"0,06430","0,03800","0,00950","6130,00000"
270,EA,Instalado,Anual,CALLE CINEASTA ADOLFO AZNAR,,CALLE CINEASTA JOSE M. BELTRAN,,CALLE MARIA ZAMBRANO,,358,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,344,358,"0,06220","0,04610","0,00860","2227,00000"
271,EA,Instalado,Anual,CALLE CINEASTA ADOLFO AZNAR,,CALLE MARIA ZAMBRANO,,CALLE CINEASTA JOSE M. BELTRAN,,359,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,345,359,"0,05980","0,06170","0,00440","5674,00000"
272,EA,Instalado,Anual,CALLE LUIS LEGAZ LACAMBRA,,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,CALLE OCTAVIO PAZ,,381,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,367,381,"0,05810","0,05330","0,01120","3340,00000"
273,EA,Instalado,Anual,CALLE LUIS LEGAZ LACAMBRA,,CALLE OCTAVIO PAZ,,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,380,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,366,380,"0,06120","0,05500","0,00570","3718,00000"
274,EA,Instalado,Anual,AVENIDA RANILLAS,,CALLE PABLO RUIZ PICASSO,,CALLE LUIS LEGAZ LACAMBRA,,376,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,362,376,"0,06060","0,05140","0,00840","10308,00000"
275,EA,Instalado,Anual,AVENIDA RANILLAS,,CALLE LUIS LEGAZ LACAMBRA,,CALLE PABLO RUIZ PICASSO,,377,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,363,377,"0,06480","0,04750","0,00410","9833,00000"
276,EA,Instalado,Anual,CALLE MARIA ZAMBRANO,,CALLE PABLO RUIZ PICASSO,,CALLE CINEASTA ADOLFO AZNAR,,319,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,308,319,"0,06100","0,05590","0,00550","15136,00000"
277,EA,Instalado,Anual,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,CALLE JULIO CORTAZAR,,CALLE PABLO RUIZ PICASSO,,320,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,309,320,"0,05970","0,06100","0,00490","12442,00000"
278,EA,Instalado,Anual,CALLE PABLO RUIZ PICASSO,,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,CALLE EMILIA PARDO BAZAN,,375,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,361,375,"0,06220","0,05050","0,00640","11204,00000"
279,EA,Instalado,Anual,CALLE PABLO RUIZ PICASSO,,CALLE EMILIA PARDO BAZAN,,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,374,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,360,374,"0,06340","0,04880","0,00550","13593,00000"
280,EA,Instalado,Anual,CALLE PABLO RUIZ PICASSO,,CALLE PINTOR ANTONIO SAURA,,CALLE MARIA ZAMBRANO,,318,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,307,318,"0,06380","0,04680","0,00600","14590,00000"
281,EA,Instalado,Anual,CALLE PABLO RUIZ PICASSO,,CALLE MARIA ZAMBRANO,,CALLE PINTOR ANTONIO SAURA,,317,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,306,317,"0,06000","0,05740","0,00640","12247,00000"
282,EA,Instalado,Anual,"TERCER MILENIO,(PTE.)",,AVENIDA RANILLAS,,AVENIDA PABLO GARGALLO,,122,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,113,122,"0,06320","0,04850","0,00590","10648,00000"
283,EA,Instalado,Anual,"TERCER MILENIO,(PTE.)",,AVENIDA PABLO GARGALLO,,AVENIDA RANILLAS,,123,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,114,123,"0,06360","0,04750","0,00590","12746,00000"
284,EA,Instalado,Anual,AVENIDA RANILLAS,,CALLE CLARA CAMPOAMOR,,CALLE PABLO RUIZ PICASSO,,321,0,0,,,,0,0,0,0,0,0,0,,,0,310,321,"0,06450","0,04380","0,00640","8078,00000"
285,EA,Instalado,Anual,AVENIDA RANILLAS,,CALLE PABLO RUIZ PICASSO,,CALLE CLARA CAMPOAMOR,,322,0,0,,,,0,0,0,0,0,0,0,,,0,311,322,"0,06700","0,04240","0,00330","5570,00000"
286,EA,Instalado,Anual,CALLE MARIA ZAMBRANO,,CALLE POETA PABLO NERUDA,,CALLE PABLO RUIZ PICASSO,,315,0,0,,,,0,0,0,0,0,0,0,,,0,304,315,"0,06190","0,05050","0,00690","9892,00000"
287,EA,Instalado,Anual,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,CALLE PABLO RUIZ PICASSO,,CALLE CLARA CAMPOAMOR,,316,0,0,,,,0,0,0,0,0,0,0,,,0,305,316,"0,06040","0,05460","0,00720","10151,00000"
288,EA,Instalado,Anual,CALLE CLARA CAMPOAMOR,,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,CALLE MARIA ZAYAS SOTOMAYOR,,379,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,365,379,"0,06120","0,05330","0,00660","4190,00000"
289,EA,Instalado,Anual,CALLE CLARA CAMPOAMOR,,CALLE MARIA ZAYAS SOTOMAYOR,,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,378,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,364,378,"0,06270","0,04840","0,00680","2718,00000"
290,EA,Instalado,Anual,CALLE POETA PABLO NERUDA,,CALLE POETA RAFAEL ALBERTI,,CALLE MARIA ZAMBRANO,,314,0,0,,,,0,0,0,0,0,0,0,,,0,303,314,"0,06280","0,04760","0,00700","3878,00000"
291,EA,Instalado,Anual,CALLE POETA PABLO NERUDA,,CALLE MARIA ZAMBRANO,,CALLE POETA RAFAEL ALBERTI,,313,0,0,,,,0,0,0,0,0,0,0,,,0,302,313,"0,06120","0,05580","0,00530","4644,00000"
292,EA,Instalado,Anual,CALLE VALLE DE BROTO,,AVENIDA DE LOS PIRINEOS,,CALLE MARIA ZAMBRANO,,311,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,300,311,"0,06240","0,04840","0,00720","19935,00000"
293,EA,Instalado,Anual,CALLE VALLE DE BROTO,,CALLE MARIA ZAMBRANO,,AVENIDA DE LOS PIRINEOS,,312,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,301,312,"0,05850","0,05120","0,01160","17567,00000"
294,EA,Instalado,Anual,CALLE MARIA ZAMBRANO,,CALLE VALERO JULIAN RIPOL URBANO,,CALLE VALLE DE BROTO,,370,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,356,370,"0,05890","0,05610","0,00860","10743,00000"
295,EA,Instalado,Anual,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,CALLE VALLE DE BROTO,,PLAZA ORTILLA,,371,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,357,371,"0,05930","0,05520","0,00850","10438,00000"
296,EA,Instalado,Anual,CALLE MARIA ZAMBRANO,,CALLE VALLE DE BROTO,,CALLE NICOLAS GUILLEN,,372,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,358,372,"0,06010","0,05690","0,00650","16504,00000"
297,EA,Instalado,Anual,CALLE GERTRUDIS GOMEZ DE AVELLANEDA,,CALLE MARIANA PINEDA,,CALLE VALLE DE BROTO,,373,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,359,373,"0,05870","0,05660","0,00860","14366,00000"
298,EA,Instalado,Anual,AVENIDA RANILLAS,,AVENIDA DE LOS PIRINEOS,,CALLE MARIA ZAMBRANO,,301,0,0,,,,0,0,0,0,0,0,0,,,0,290,301,"0,06200","0,04800","0,00790","8203,00000"
299,EA,Instalado,Anual,AVENIDA RANILLAS,,CALLE MARIA ZAMBRANO,,AVENIDA DE LOS PIRINEOS,,302,0,0,,,,0,0,0,0,0,0,0,,,0,291,302,"0,05730","0,05850","0,00980","5258,00000"
300,EA,Instalado,Anual,CALLE ARQUITECTO DE LA FIGUERA,,CALLE PALENCIA,,AVENIDA DE LOS PIRINEOS,,303,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,292,303,"0,06160","0,04830","0,00840","7862,00000"
301,EA,Instalado,Anual,CALLE PALENCIA,,CALLE MARIANO TURMO,,CALLE MARIANO BASELGA,,345,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,332,345,"0,06070","0,05380","0,00700","3026,00000"
302,EA,Instalado,Anual,AVENIDA DE LOS PIRINEOS,,CALLE VALLE DE BROTO,,AVENIDA RANILLAS,,305,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,294,305,"0,06450","0,04370","0,00630","8988,00000"
303,EA,Instalado,Anual,AVENIDA DE LOS PIRINEOS,,AVENIDA RANILLAS,,CALLE VALLE DE BROTO,,306,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,295,306,"0,05890","0,04760","0,01280","6252,00000"
304,EA,Instalado,Anual,CALLE VALLE DE BROTO,,AVENIDA DE LOS PIRINEOS,,AVENIDA SALVADOR ALLENDE,,307,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,296,307,"0,05940","0,05540","0,00820","17890,00000"
305,EA,Instalado,Anual,CALLE VALLE DE BROTO,,AVENIDA SALVADOR ALLENDE,,AVENIDA DE LOS PIRINEOS,,308,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,297,308,"0,06160","0,04620","0,00960","20229,00000"
306,EA,Instalado,Anual,AVENIDA DE LOS PIRINEOS,,CALLE PABLO RUIZ PICASSO,,CALLE VALLE DE BROTO,,310,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,299,310,"0,06340","0,04650","0,00670","20907,00000"
307,EA,Instalado,Anual,AVENIDA DE LOS PIRINEOS,,CALLE VALLE DE BROTO,,CALLE PABLO RUIZ PICASSO,,309,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,298,309,"0,05900","0,04220","0,01550","20242,00000"
308,EA,Instalado,Anual,"CHE GUEVARA,E.(CMDTE)",,CALLE POETA PABLO NERUDA,,CALLE VALLE DE BROTO,,361,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,347,361,"0,06170","0,04670","0,00920","7109,00000"
309,EA,Instalado,Anual,PASEO DE LA RIBERA,,CALLE SIXTO CELORRIO,,CALLE GREGORIO GARCIA ARISTA,,443,0,0,22/10/2015,,,0,0,0,0,0,0,0,,,0,429,443,"0,06090","0,05190","0,00780","5303,00000"
310,EA,Instalado,Anual,CALLE SOBRARBE,,CALLE PEDRO VILLACAMPA,,AVENIDA CATALU?âÔÇÿA,,338,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,325,338,"0,06160","0,04700","0,00910","3147,00000"
311,EA,Instalado,Anual,CALLE SOBRARBE,,AVENIDA CATALU?âÔÇÿA,,CALLE PEDRO VILLACAMPA,,337,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,324,337,"0,06100","0,05200","0,00750","1388,00000"
312,EA,Instalado,Anual,CALLE JESUS,,CALLE JULIANA LARENA,,CALLE NICOLAS FUNES,,360,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,346,360,"0,06320","0,04470","0,00780","2044,00000"
313,EA,Instalado,Anual,CALLE VALLE DE OZA,,CALLE VALLE DE BROTO,,CALLE PE?âÔÇÿA OROEL,,343,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,330,343,"0,06040","0,05490","0,00700","2433,00000"
314,EA,Instalado,Anual,CALLE VALLE DE OZA,,CALLE PE?âÔÇÿA OROEL,,CALLE VALLE DE BROTO,,344,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,331,344,"0,06250","0,04680","0,00780","1248,00000"
315,EA,Instalado,Anual,CALLE PANTANO DE YESA,,CALLE PANTANO DE SOTONERA,,AVENIDA SALVADOR ALLENDE,,346,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,333,346,"0,05990","0,05070","0,00980","1313,00000"
316,EA,Instalado,Anual,CALLE PANTANO DE YESA,,AVENIDA SALVADOR ALLENDE,,CALLE PANTANO DE SOTONERA,,347,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,334,347,"0,06260","0,04920","0,00660","2484,00000"
317,EA,Instalado,Anual,AVENIDA SALVADOR ALLENDE,,CALLE PABLO RUIZ PICASSO,,CALLE VALLE DE BROTO,,323,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,312,323,"0,06270","0,04630","0,00780","8168,00000"
318,EA,Instalado,Anual,AVENIDA SALVADOR ALLENDE,,CALLE VALLE DE BROTO,,CALLE PABLO RUIZ PICASSO,,324,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,313,324,"0,06130","0,05070","0,00770","6910,00000"
319,EA,Instalado,Anual,CALLE PABLO RUIZ PICASSO,,CALLE CARLOS MARX,,AVENIDA SALVADOR ALLENDE,,477,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,461,477,"0,06040","0,05510","0,00690","9303,00000"
320,EA,Instalado,Anual,CALLE PABLO RUIZ PICASSO,,AVENIDA SALVADOR ALLENDE,,CALLE CARLOS MARX,,476,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,460,476,"0,06360","0,05020","0,00460","7656,00000"
321,EA,Instalado,Anual,AVENIDA SALVADOR ALLENDE,,CALLE JEAN PAUL SARTRE,,CALLE CONTINENTE OCEANIA,,583,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,550,583,"0,06500","0,04340","0,00580","8956,00000"
322,EA,Instalado,Anual,AVENIDA SALVADOR ALLENDE,,CALLE CONTINENTE OCEANIA,,CALLE JEAN PAUL SARTRE,,584,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,551,584,"0,06290","0,03790","0,01170","7778,00000"
323,EA,Instalado,Anual,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CALLE ALCALDE FCO. CABALLERO,,CALLE DEL SOMPORT,,352,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,338,352,"0,06360","0,04460","0,00740","4385,00000"
324,EA,Instalado,Anual,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CALLE DEL SOMPORT,,CALLE ALCALDE FCO. CABALLERO,,351,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,337,351,"0,06100","0,04650","0,01030","6476,00000"
325,EA,Instalado,Anual,CALLE ALCALDE FCO. CABALLERO,,CAMINO DE LOS MOLINOS,,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,325,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,314,325,"0,06440","0,04630","0,00530","9858,00000"
326,EA,Instalado,Anual,CALLE ALCALDE FCO. CABALLERO,,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CAMINO DE LOS MOLINOS,,326,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,315,326,"0,06480","0,03550","0,01010","9972,00000"
327,EA,Instalado,Anual,CALLE JOSE LUIS LACRUZ BERDEJO,,CALLE MONTE PERDIDO,,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,349,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,335,349,"0,06100","0,04860","0,00920","3316,00000"
328,EA,Instalado,Anual,CAMINO DE LOS MOLINOS,,CALLE ALCALDE FCO. CABALLERO,,CALLE CIUDAD DE ALBARRACIN,,350,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,336,350,"0,06510","0,04670","0,00400","4004,00000"
329,EA,Instalado,Anual,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CALLE PANTANO DE YESA,,CALLE VALLE DE BROTO,,339,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,326,339,"0,06310","0,04730","0,00670","8150,00000"
330,EA,Instalado,Anual,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CALLE VALLE DE BROTO,,CALLE PANTANO DE YESA,,340,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,327,340,"0,06250","0,04550","0,00860","8271,00000"
331,EA,Instalado,Anual,CALLE VALLE DE BROTO,,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CALLE PILAR ANDRES,,368,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,354,368,"0,06250","0,04640","0,00800","15920,00000"
332,EA,Instalado,Anual,CALLE VALLE DE BROTO,,CALLE PILAR ANDRES,,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,369,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,355,369,"0,06110","0,05330","0,00670","13379,00000"
333,EA,Instalado,Anual,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CALLE VALLE DE BROTO,,CALLE PE?âÔÇÿA OROEL,,367,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,353,367,"0,06290","0,04600","0,00770","3866,00000"
334,EA,Instalado,Anual,AVENIDA SAN JUAN DE LA PE?âÔÇÿA,,CALLE PE?âÔÇÿA OROEL,,CALLE VALLE DE BROTO,,366,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,352,366,"0,06140","0,04530","0,01030","4779,00000"
335,EA,Instalado,Anual,AVENIDA CATALU?âÔÇÿA,,CALLE MARQUES DE LA CADENA,,CALLE BIELSA,,362,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,348,362,"0,06240","0,04770","0,00760","7628,00000"
336,EA,Instalado,Anual,AVENIDA CATALU?âÔÇÿA,,CALLE BIELSA,,CALLE MARQUES DE LA CADENA,,363,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,349,363,"0,06200","0,04220","0,01090","7927,00000"
337,EA,Instalado,Anual,CALLE MARQUES DE LA CADENA,,AVENIDA CATALU?âÔÇÿA,,CAMINO TORRECILLAS,,341,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,328,341,"0,06240","0,04150","0,01060","18934,00000"
338,EA,Instalado,Anual,CALLE MARQUES DE LA CADENA,,CAMINO TORRECILLAS,,AVENIDA CATALU?âÔÇÿA,,342,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,329,342,"0,06240","0,04800","0,00730","18000,00000"
339,EA,Instalado,Anual,CALLE MARQUES DE LA CADENA,,CALLE MOLINO DE LAS ARMAS,,CALLE JOSE OTO,,331,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,320,331,"0,05990","0,05000","0,01010","15122,00000"
340,EA,Instalado,Anual,CALLE MARQUES DE LA CADENA,,CALLE JOSE OTO,,CALLE MOLINO DE LAS ARMAS,,332,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,321,332,"0,06220","0,05120","0,00610","18408,00000"
341,EA,Instalado,Anual,CALLE PASCUALA PERIE,,AVENIDA CATALU?âÔÇÿA,,CALLE JOSE OTO,,330,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,319,330,"0,06100","0,05290","0,00710","3223,00000"
342,EA,Instalado,Anual,CALLE FELISA GALE,,CALLE JOSE OTO,,AVENIDA CATALU?âÔÇÿA,,329,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,318,329,"0,06080","0,03800","0,01480","7072,00000"
343,EA,Instalado,Anual,CALLE VELILLA DE EBRO,,CALLE BALBINO ORENSANZ,,CALLE MARQUES DE LA CADENA,,445,0,0,22/10/2015,,,0,0,0,0,0,0,0,,,0,431,445,"0,06840","0,03430","0,00530","2367,00000"
344,EA,Instalado,Anual,CALLE VELILLA DE EBRO,,CALLE MARQUES DE LA CADENA,,CALLE BALBINO ORENSANZ,,444,0,0,22/10/2015,,,0,0,0,0,0,0,0,,,0,430,444,"0,05720","0,06350","0,00740","3425,00000"
345,EA,Instalado,Anual,CALLE BALBINO ORENSANZ,,CALLE JOAQUIN NUMANCIA,,CALLE PINTOR MANUEL VIOLA,,446,0,0,22/10/2015,,,0,0,0,0,0,0,0,,,0,432,446,"0,06240","0,05290","0,00500","3916,00000"
346,EA,Instalado,Anual,CALLE BALBINO ORENSANZ,,CALLE PINTOR MANUEL VIOLA,,CALLE JOAQUIN NUMANCIA,,447,0,0,22/10/2015,,,0,0,0,0,0,0,0,,,0,433,447,"0,06100","0,04510","0,01090","2695,00000"
347,EA,Instalado,Anual,AVENIDA LA JOTA,,CALLE MIGUEL ASSO,,CALLE FELISA GALE,,357,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,343,357,"0,05820","0,04920","0,01310","7126,00000"
348,EA,Instalado,Anual,CARRETERA COGULLADA,,CAMINO SAN GREGORIO,,CALLE ALCALDE FCO. CABALLERO,,356,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,342,356,"0,06600","0,03170","0,01020","7458,00000"
349,EA,Instalado,Anual,CARRETERA COGULLADA,,CALLE ALCALDE FCO. CABALLERO,,CAMINO SAN GREGORIO,,355,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,341,355,"0,06010","0,02550","0,02200","4798,00000"
350,EA,Instalado,Anual,CALLE ALCALDE FCO. CABALLERO,,CARRETERA COGULLADA,,CAMINO DE LOS MOLINOS,,353,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,339,353,"0,06840","0,03340","0,00570","10700,00000"
351,EA,Instalado,Anual,CALLE ALCALDE FCO. CABALLERO,,CAMINO DE LOS MOLINOS,,CARRETERA COGULLADA,,354,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,340,354,"0,06240","0,04330","0,00970","5809,00000"
352,EA,Instalado,Anual,AVENIDA CATALU?âÔÇÿA,,CALLE LECERA,,CALLE SANTA FE,,327,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,316,327,"0,05950","0,04830","0,01170","11675,00000"
353,EA,Instalado,Anual,AVENIDA CATALU?âÔÇÿA,,CALLE SANTA FE,,CALLE LECERA,,328,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,317,328,"0,06530","0,03920","0,00740","12594,00000"
354,EA,Instalado,Anual,GALLEGO (PUENTE DEL),,AVENIDA LA INDUSTRIA SANTA ISABEL,,AVENIDA CATALU?âÔÇÿA,,594,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,561,594,"0,06440","0,03830","0,00930","11620,00000"
