NMT,Fecha,tipo,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
1,29-1-2021,N,059.7,069.7,063.8,052.2,042.1,038.1
2,29-1-2021,N,062.3,070.5,065.8,057.4,051.3,047.3
3,29-1-2021,N,056.0,065.4,055.5,051.7,050.3,042.9
5,29-1-2021,N,049.6,060.3,053.9,041.9,035.4,034.2
6,29-1-2021,N,059.8,069.4,063.4,053.2,043.3,038.6
8,29-1-2021,N,057.7,067.9,061.7,053.0,043.8,042.0
10,29-1-2021,N,060.9,067.1,056.0,047.9,046.3,046.0
11,29-1-2021,N,057.2,068.4,061.2,045.4,037.2,036.1
12,29-1-2021,N,054.5,062.8,057.1,049.5,041.9,036.6
13,29-1-2021,N,046.4,057.8,048.4,038.0,034.6,034.0
14,29-1-2021,N,057.4,065.8,061.5,053.9,045.0,039.7
16,29-1-2021,N,053.1,064.8,057.7,038.1,033.0,032.1
17,29-1-2021,N,050.5,060.6,055.6,037.6,032.7,031.6
18,29-1-2021,N,049.2,058.0,050.9,043.6,042.2,041.3
19,29-1-2021,N,050.6,062.4,054.0,041.8,031.9,028.5
20,29-1-2021,N,048.9,060.3,051.7,040.7,037.1,036.1
24,29-1-2021,N,040.5,051.3,042.0,037.0,036.2,036.0
25,29-1-2021,N,061.2,068.7,065.7,058.1,048.3,040.7
26,29-1-2021,N,053.0,065.3,055.0,047.8,041.1,037.1
27,29-1-2021,N,049.1,061.5,050.4,040.0,032.0,030.3
28,29-1-2021,N,058.3,071.3,060.6,040.8,035.5,034.9
29,29-1-2021,N,048.2,062.2,048.9,034.6,033.4,033.0
30,29-1-2021,N,050.5,061.6,053.6,041.4,037.7,036.3
31,29-1-2021,N,047.8,059.3,045.8,040.6,038.0,037.0
47,29-1-2021,N,048.4,061.8,049.4,037.8,034.6,034.0
48,29-1-2021,N,052.1,061.4,056.0,047.8,039.7,036.5
50,29-1-2021,N,056.4,065.7,060.6,051.6,045.5,043.0
54,29-1-2021,N,050.1,062.0,054.4,039.0,033.9,032.4
55,29-1-2021,N,045.2,055.6,047.3,039.8,037.2,036.2
86,29-1-2021,N,043.9,055.5,045.6,037.7,035.4,035.0
1,30-1-2021,T,065.7,072.7,069.7,061.9,048.8,042.0
2,30-1-2021,T,068.1,075.0,070.4,065.6,055.4,049.3
3,30-1-2021,T,060.8,070.8,062.0,054.9,042.6,039.5
5,30-1-2021,T,061.1,070.7,063.9,058.1,039.6,035.6
6,30-1-2021,T,068.2,075.8,071.0,064.3,049.5,042.7
8,30-1-2021,T,065.0,071.7,067.1,062.2,049.5,043.7
10,30-1-2021,T,063.2,071.7,066.3,058.6,047.8,046.4
11,30-1-2021,T,066.3,073.1,069.4,063.0,044.2,038.6
12,30-1-2021,T,061.6,070.5,063.6,058.9,047.9,041.7
13,30-1-2021,T,055.4,064.0,058.5,051.9,039.8,036.6
14,30-1-2021,T,063.1,069.6,065.6,062.1,052.0,045.3
16,30-1-2021,T,061.3,069.8,064.8,057.5,039.8,036.2
17,30-1-2021,T,056.5,063.4,058.1,052.2,039.5,035.2
18,30-1-2021,T,057.2,069.8,058.5,051.1,042.0,041.1
19,30-1-2021,T,058.6,066.7,061.6,055.7,041.5,033.9
20,30-1-2021,T,059.7,067.5,061.9,056.5,043.1,040.6
24,30-1-2021,T,046.5,055.8,049.1,043.7,040.1,037.0
25,30-1-2021,T,066.4,072.0,069.6,065.9,052.5,043.4
26,30-1-2021,T,058.4,068.3,062.1,054.4,046.7,041.9
27,30-1-2021,T,056.7,066.9,059.4,050.1,038.8,033.3
28,30-1-2021,T,066.2,075.0,070.5,061.0,047.4,038.6
29,30-1-2021,T,057.5,067.5,061.2,050.2,036.4,034.2
30,30-1-2021,T,057.0,065.5,060.3,054.5,043.5,040.5
31,30-1-2021,T,062.0,072.3,066.7,056.4,042.1,039.6
47,30-1-2021,T,053.1,063.3,055.0,049.2,040.3,036.7
48,30-1-2021,T,060.3,067.8,063.0,059.0,046.7,040.4
50,30-1-2021,T,064.9,070.8,066.8,062.3,049.9,045.4
54,30-1-2021,T,060.3,068.6,064.0,057.8,040.1,035.8
55,30-1-2021,T,053.3,062.5,055.5,049.3,040.3,038.1
86,30-1-2021,T,055.4,064.4,058.5,051.0,038.3,035.7
1,30-1-2021,D,067.3,073.3,070.5,065.1,057.6,052.3
2,30-1-2021,D,069.6,076.0,071.1,067.6,062.9,059.3
3,30-1-2021,D,062.5,074.1,062.9,057.9,050.2,044.7
5,30-1-2021,D,063.4,072.6,065.3,061.0,056.0,046.4
6,30-1-2021,D,070.0,077.0,072.0,066.5,061.6,056.0
8,30-1-2021,D,066.7,072.9,067.9,063.8,059.2,051.7
10,30-1-2021,D,063.9,072.2,067.7,061.2,055.8,050.1
11,30-1-2021,D,068.1,074.4,070.2,065.9,059.0,051.1
12,30-1-2021,D,063.2,073.0,064.4,060.6,056.9,053.3
13,30-1-2021,D,056.1,064.1,059.2,054.0,048.2,044.2
14,30-1-2021,D,064.4,070.3,066.2,063.5,061.0,058.3
16,30-1-2021,D,063.1,073.7,065.7,060.9,052.1,043.7
17,30-1-2021,D,058.4,064.8,059.2,054.8,050.3,046.6
18,30-1-2021,D,058.9,071.5,060.0,053.6,047.4,043.1
19,30-1-2021,D,060.2,067.4,062.5,057.8,053.8,050.2
20,30-1-2021,D,061.7,069.2,063.0,058.4,054.8,047.8
24,30-1-2021,D,046.1,054.3,048.5,043.9,041.3,040.1
25,30-1-2021,D,068.3,072.6,070.4,067.8,065.2,063.0
26,30-1-2021,D,060.3,069.2,064.3,056.6,052.9,050.1
27,30-1-2021,D,057.5,067.4,061.0,052.7,047.1,043.2
28,30-1-2021,D,068.3,075.9,072.0,065.5,057.5,049.3
29,30-1-2021,D,059.7,068.9,062.5,055.3,046.7,037.4
30,30-1-2021,D,058.7,066.2,061.3,056.9,052.5,048.4
31,30-1-2021,D,063.7,072.9,068.4,058.7,053.7,048.4
47,30-1-2021,D,054.5,063.9,056.0,050.8,047.2,044.4
48,30-1-2021,D,061.8,068.4,063.8,060.7,056.7,050.2
50,30-1-2021,D,066.0,072.0,067.5,064.0,060.2,056.0
54,30-1-2021,D,061.3,067.7,064.4,060.1,053.7,045.8
55,30-1-2021,D,054.8,063.6,056.9,051.5,046.9,044.3
86,30-1-2021,D,057.5,066.1,060.0,054.1,049.0,042.7
1,30-1-2021,E,066.4,072.4,069.6,064.7,058.1,051.5
2,30-1-2021,E,069.0,076.0,069.8,066.8,062.6,058.8
3,30-1-2021,E,060.2,069.5,063.1,057.6,048.9,045.0
5,30-1-2021,E,059.7,065.7,062.6,058.5,053.3,048.3
6,30-1-2021,E,068.7,076.7,070.8,065.5,060.5,054.5
8,30-1-2021,E,065.1,071.5,067.7,063.5,059.2,051.9
10,30-1-2021,E,066.4,072.3,066.8,060.2,055.1,051.8
11,30-1-2021,E,067.1,072.9,069.5,065.4,058.3,050.7
12,30-1-2021,E,062.6,071.5,063.9,060.3,056.2,052.4
13,30-1-2021,E,058.1,065.7,059.7,054.6,048.0,043.8
14,30-1-2021,E,064.0,068.7,064.9,062.2,058.0,053.4
16,30-1-2021,E,061.5,068.1,064.9,059.7,050.5,043.5
17,30-1-2021,E,056.6,063.9,057.4,052.5,048.7,045.9
18,30-1-2021,E,057.6,068.7,058.9,052.4,046.1,043.7
19,30-1-2021,E,059.5,067.2,061.8,056.6,052.2,048.6
20,30-1-2021,E,059.3,067.2,062.3,057.5,052.0,046.7
24,30-1-2021,E,045.5,053.7,048.4,043.5,040.7,039.4
25,30-1-2021,E,065.7,069.0,067.5,065.4,061.9,055.3
26,30-1-2021,E,057.1,066.6,060.6,053.4,049.9,046.5
27,30-1-2021,E,058.6,065.6,057.9,049.6,044.5,041.4
28,30-1-2021,E,064.8,073.2,068.8,060.9,053.0,046.1
29,30-1-2021,E,056.8,065.8,061.5,050.2,040.3,036.3
30,30-1-2021,E,056.5,064.0,059.5,054.7,048.1,045.2
31,30-1-2021,E,063.4,072.3,068.2,058.1,051.1,048.0
47,30-1-2021,E,053.6,064.4,055.8,050.2,046.4,043.9
48,30-1-2021,E,060.6,067.7,062.5,059.5,055.1,051.7
50,30-1-2021,E,067.3,071.7,067.0,063.6,059.4,055.8
54,30-1-2021,E,063.3,072.1,066.4,061.0,053.8,046.2
55,30-1-2021,E,053.8,062.0,054.9,049.3,043.5,041.1
86,30-1-2021,E,053.9,062.4,057.0,050.7,045.9,043.1
1,30-1-2021,N,059.8,070.3,064.0,053.2,044.4,040.4
2,30-1-2021,N,062.8,072.0,065.9,058.0,052.1,047.6
3,30-1-2021,N,054.2,064.9,054.3,044.5,040.5,039.1
5,30-1-2021,N,050.7,061.9,054.5,043.0,036.7,035.2
6,30-1-2021,N,060.8,071.0,063.9,053.1,045.0,041.5
8,30-1-2021,N,059.5,069.5,062.7,053.6,045.3,043.0
10,30-1-2021,N,055.3,067.5,056.7,048.8,047.1,046.1
11,30-1-2021,N,058.6,069.2,061.9,048.8,040.3,037.7
12,30-1-2021,N,054.9,063.4,058.1,050.9,044.5,040.4
13,30-1-2021,N,048.5,059.7,051.9,041.6,037.6,036.2
14,30-1-2021,N,059.0,068.2,062.3,055.2,048.1,043.6
16,30-1-2021,N,054.8,065.0,057.7,042.9,037.3,035.5
17,30-1-2021,N,048.4,058.6,051.6,041.7,036.4,034.4
18,30-1-2021,N,049.5,059.0,053.4,043.5,041.3,041.0
19,30-1-2021,N,051.4,063.0,054.5,044.5,037.1,031.4
20,30-1-2021,N,051.1,061.5,054.3,045.7,041.4,040.2
24,30-1-2021,N,047.3,057.7,050.7,042.7,037.5,036.4
25,30-1-2021,N,060.2,069.7,064.1,056.4,047.1,041.1
26,30-1-2021,N,054.6,065.0,057.5,050.1,044.1,041.1
27,30-1-2021,N,052.7,066.3,052.6,041.3,035.2,032.6
28,30-1-2021,N,058.2,070.1,060.6,052.1,041.1,037.6
29,30-1-2021,N,048.3,061.7,048.0,038.8,034.8,034.0
30,30-1-2021,N,052.7,064.4,053.9,045.7,042.1,040.1
31,30-1-2021,N,050.7,060.9,050.8,043.6,040.5,039.1
47,30-1-2021,N,049.0,060.4,050.3,042.0,037.7,036.2
48,30-1-2021,N,055.6,067.1,059.1,049.8,042.8,039.2
50,30-1-2021,N,057.8,067.5,061.7,053.0,047.0,044.5
54,30-1-2021,N,051.5,063.6,054.3,042.7,037.3,035.0
55,30-1-2021,N,049.0,059.8,051.3,042.1,038.8,037.8
86,30-1-2021,N,047.5,060.2,049.4,040.0,036.5,035.2
1,31-1-2021,T,065.3,073.5,069.4,058.9,047.1,040.0
2,31-1-2021,T,066.7,072.7,067.7,062.7,054.2,048.3
3,31-1-2021,T,056.5,066.6,059.6,052.1,041.5,038.9
5,31-1-2021,T,059.3,067.1,062.3,056.0,041.5,036.8
6,31-1-2021,T,066.8,076.5,069.1,061.4,047.6,041.0
8,31-1-2021,T,063.4,070.6,066.2,059.8,048.2,042.9
10,31-1-2021,T,063.0,070.9,065.2,056.8,046.9,046.1
11,31-1-2021,T,064.4,071.6,068.3,060.2,041.5,036.9
12,31-1-2021,T,061.7,069.9,062.5,056.8,047.2,045.1
13,31-1-2021,T,053.1,062.4,056.7,048.9,039.2,036.4
14,31-1-2021,T,061.9,068.3,064.7,060.8,048.1,041.0
16,31-1-2021,T,058.1,066.2,062.4,053.9,038.7,035.3
17,31-1-2021,T,052.7,061.8,056.0,049.1,038.9,035.9
18,31-1-2021,T,055.9,067.2,058.5,049.9,042.1,041.1
19,31-1-2021,T,056.1,066.1,059.6,052.5,039.4,030.7
20,31-1-2021,T,058.4,066.0,060.4,053.9,042.0,040.4
24,31-1-2021,T,046.7,055.5,050.1,044.2,037.8,036.2
25,31-1-2021,T,064.2,068.9,067.2,064.1,049.5,039.9
26,31-1-2021,T,056.7,066.3,059.9,053.9,044.8,037.7
27,31-1-2021,T,053.8,064.6,056.5,048.1,043.9,039.5
28,31-1-2021,T,064.9,074.2,069.5,058.9,043.2,036.5
29,31-1-2021,T,055.8,064.9,060.1,049.2,039.3,035.3
30,31-1-2021,T,055.6,064.1,058.8,052.5,044.9,039.3
31,31-1-2021,T,060.6,071.6,065.2,052.7,045.1,042.1
47,31-1-2021,T,052.7,064.3,053.8,047.1,037.7,035.5
48,31-1-2021,T,058.3,068.1,060.8,055.7,043.8,038.8
50,31-1-2021,T,062.3,068.9,065.5,059.8,049.8,045.0
54,31-1-2021,T,058.0,065.8,061.8,055.4,042.3,036.1
55,31-1-2021,T,051.1,060.4,053.0,047.3,041.7,038.2
1,31-1-2021,D,066.5,076.0,070.1,061.2,053.7,048.5
2,31-1-2021,D,068.2,075.0,068.0,063.9,059.6,055.9
3,31-1-2021,D,057.4,066.4,060.3,054.4,046.9,043.1
5,31-1-2021,D,061.5,069.3,063.5,058.7,052.3,045.3
6,31-1-2021,D,068.4,079.0,070.5,064.1,056.2,049.6
8,31-1-2021,D,065.1,071.7,067.0,062.2,054.7,048.3
10,31-1-2021,D,063.3,071.4,066.6,059.6,053.0,048.5
11,31-1-2021,D,065.9,072.0,069.2,063.9,055.0,045.4
12,31-1-2021,D,063.6,073.8,063.4,058.9,053.9,049.1
13,31-1-2021,D,054.3,062.7,057.6,051.6,044.4,040.2
14,31-1-2021,D,063.3,069.0,065.3,062.5,057.6,052.7
16,31-1-2021,D,059.4,066.3,062.8,057.3,047.8,041.1
17,31-1-2021,D,054.5,062.9,057.3,052.1,046.3,042.6
18,31-1-2021,D,058.0,069.3,060.6,053.5,046.1,041.2
19,31-1-2021,D,057.6,067.0,060.8,055.0,048.4,043.1
20,31-1-2021,D,060.5,067.1,061.6,057.0,049.3,043.7
24,31-1-2021,D,048.0,056.4,051.2,046.0,040.9,039.1
25,31-1-2021,D,065.8,069.4,067.6,065.6,062.1,056.9
26,31-1-2021,D,058.3,066.9,061.7,055.7,051.4,047.1
27,31-1-2021,D,054.7,065.4,057.9,048.7,045.0,042.7
28,31-1-2021,D,067.1,075.0,071.2,064.1,054.3,045.1
29,31-1-2021,D,057.4,065.7,061.2,053.5,045.0,037.7
30,31-1-2021,D,056.7,064.7,059.8,054.4,048.6,045.2
31,31-1-2021,D,062.5,072.5,067.4,055.5,048.8,046.0
47,31-1-2021,D,054.1,065.2,055.1,049.6,043.8,039.5
48,31-1-2021,D,060.0,070.0,061.6,057.9,052.0,045.2
50,31-1-2021,D,063.7,069.2,066.1,061.9,056.2,051.5
54,31-1-2021,D,059.4,066.4,062.6,057.9,049.9,043.6
55,31-1-2021,D,052.1,061.3,054.2,048.9,044.5,042.1
1,31-1-2021,E,067.4,072.9,070.7,062.8,054.8,048.6
2,31-1-2021,E,067.7,076.5,069.1,065.5,061.0,057.3
3,31-1-2021,E,057.2,066.9,059.9,054.0,046.0,042.4
5,31-1-2021,E,058.6,065.2,061.8,057.2,050.7,043.1
6,31-1-2021,E,068.0,076.5,069.7,064.2,057.8,051.2
8,31-1-2021,E,063.7,070.7,067.0,061.4,054.7,048.3
10,31-1-2021,E,066.2,071.5,066.0,059.0,053.3,049.4
11,31-1-2021,E,066.4,072.3,068.8,063.6,054.7,047.2
12,31-1-2021,E,061.5,070.0,062.8,059.0,054.2,048.9
13,31-1-2021,E,054.8,063.7,057.6,051.7,044.5,040.9
14,31-1-2021,E,063.6,070.1,065.0,062.1,057.8,052.6
16,31-1-2021,E,060.1,067.2,064.1,057.8,046.5,041.3
17,31-1-2021,E,052.3,060.0,055.7,050.0,042.5,039.2
18,31-1-2021,E,054.3,064.9,056.4,049.0,043.8,042.2
19,31-1-2021,E,057.3,066.9,060.4,054.1,049.7,047.1
20,31-1-2021,E,057.8,066.4,061.0,055.8,048.5,044.1
24,31-1-2021,E,045.5,053.7,048.3,042.7,040.9,039.3
25,31-1-2021,E,065.4,068.9,067.2,065.2,062.0,055.7
26,31-1-2021,E,057.1,066.0,060.1,054.4,051.5,049.0
27,31-1-2021,E,053.4,064.7,055.8,047.1,044.2,042.3
28,31-1-2021,E,063.7,072.7,068.0,059.2,052.4,046.9
29,31-1-2021,E,056.8,065.4,060.8,049.2,040.7,037.0
30,31-1-2021,E,055.5,063.5,058.2,053.0,048.0,045.5
31,31-1-2021,E,061.3,071.2,066.3,054.8,048.4,045.7
47,31-1-2021,E,054.2,066.7,054.1,047.4,042.7,040.3
48,31-1-2021,E,058.7,066.4,060.6,057.5,053.2,050.2
50,31-1-2021,E,064.0,071.7,066.2,062.3,057.5,053.6
54,31-1-2021,E,059.0,066.5,062.5,057.5,049.5,042.0
55,31-1-2021,E,053.1,061.9,054.0,048.0,043.7,041.7
1,31-1-2021,N,058.4,068.6,062.8,051.5,042.5,038.8
2,31-1-2021,N,060.3,068.5,063.6,057.0,050.7,046.2
3,31-1-2021,N,056.1,066.8,056.2,043.7,039.7,038.3
5,31-1-2021,N,050.6,060.6,054.5,044.8,038.3,036.2
6,31-1-2021,N,058.9,067.8,061.0,051.6,043.2,040.0
8,31-1-2021,N,057.3,067.2,060.9,052.6,044.3,042.3
10,31-1-2021,N,053.9,065.2,055.2,047.8,046.3,045.7
11,31-1-2021,N,054.7,066.3,058.4,045.9,038.2,036.2
12,31-1-2021,N,054.5,062.4,055.5,049.1,045.8,044.5
13,31-1-2021,N,048.9,060.3,047.7,041.1,037.4,035.6
14,31-1-2021,N,054.8,063.9,058.6,051.4,043.6,039.2
16,31-1-2021,N,051.5,063.3,055.0,041.8,036.3,034.9
17,31-1-2021,N,047.3,058.9,047.5,040.8,037.0,035.1
18,31-1-2021,N,051.5,060.3,053.0,043.7,041.4,041.0
19,31-1-2021,N,048.6,059.9,050.9,042.6,034.0,029.4
20,31-1-2021,N,047.8,058.1,050.3,043.4,041.1,040.1
24,31-1-2021,N,043.5,052.5,046.8,040.4,036.6,036.1
25,31-1-2021,N,057.2,065.3,061.4,054.0,043.7,037.9
26,31-1-2021,N,051.5,062.3,054.0,047.8,040.2,036.3
27,31-1-2021,N,052.2,062.4,054.9,048.0,042.3,037.3
28,31-1-2021,N,055.3,066.9,057.9,047.1,038.5,035.9
29,31-1-2021,N,048.3,059.8,051.1,042.2,036.5,034.4
30,31-1-2021,N,053.1,062.8,055.6,047.4,040.6,038.5
31,31-1-2021,N,051.0,061.1,052.7,047.0,043.2,041.3
47,31-1-2021,N,046.8,058.3,046.0,039.1,036.3,035.2
48,31-1-2021,N,052.4,064.8,054.7,046.9,040.5,037.8
50,31-1-2021,N,055.7,064.4,059.4,052.4,046.9,044.0
54,31-1-2021,N,052.4,062.7,056.3,047.3,038.2,035.2
55,31-1-2021,N,046.2,054.3,048.8,043.8,039.5,037.4
86,31-1-2021,N,048.5,059.5,050.4,043.3,039.0,037.1
1,1-2-2021,T,066.2,072.9,070.5,062.3,045.9,039.1
2,1-2-2021,T,067.8,074.3,070.0,066.3,054.7,048.4
3,1-2-2021,T,060.0,069.5,063.1,055.9,041.3,038.9
5,1-2-2021,T,059.3,065.8,062.4,057.8,039.7,035.3
6,1-2-2021,T,067.9,076.0,071.1,064.4,047.1,039.6
8,1-2-2021,T,064.1,071.5,067.4,062.7,048.2,042.4
10,1-2-2021,T,064.4,072.4,067.5,059.8,047.8,046.3
11,1-2-2021,T,067.5,073.5,069.9,064.8,041.9,036.7
12,1-2-2021,T,061.6,069.5,063.9,059.8,046.1,039.2
13,1-2-2021,T,054.9,063.5,058.3,052.3,039.0,036.3
14,1-2-2021,T,063.3,069.2,065.5,062.4,050.2,042.4
16,1-2-2021,T,061.6,068.9,065.0,058.7,039.7,035.4
17,1-2-2021,T,056.6,066.9,058.9,052.6,038.0,034.2
18,1-2-2021,T,056.4,068.5,058.7,050.5,043.6,042.3
19,1-2-2021,T,059.5,068.1,062.2,056.2,040.5,033.1
20,1-2-2021,T,059.2,067.5,062.3,056.6,043.4,040.5
24,1-2-2021,T,047.0,057.9,049.1,044.0,037.3,036.1
25,1-2-2021,T,066.4,071.1,068.9,066.5,052.8,041.2
26,1-2-2021,T,061.4,072.3,064.5,056.5,044.6,037.3
27,1-2-2021,T,056.7,066.1,059.7,050.4,039.9,033.6
28,1-2-2021,T,067.3,075.4,071.8,063.0,041.7,037.0
29,1-2-2021,T,056.9,065.8,061.7,050.4,035.9,034.3
30,1-2-2021,T,059.3,066.3,062.7,057.5,044.5,040.3
31,1-2-2021,T,061.6,071.7,066.0,056.4,044.0,041.2
47,1-2-2021,T,056.7,069.4,058.1,049.5,037.9,035.5
48,1-2-2021,T,059.9,067.0,062.8,058.8,044.1,038.8
50,1-2-2021,T,065.0,071.0,066.9,063.3,049.9,045.1
54,1-2-2021,T,060.1,067.0,063.8,058.7,039.5,036.4
55,1-2-2021,T,054.6,063.5,057.2,050.6,041.3,037.4
1,1-2-2021,D,067.8,073.3,071.2,065.8,060.1,056.7
2,1-2-2021,D,069.3,075.3,070.7,068.1,064.9,062.1
3,1-2-2021,D,062.2,070.5,064.5,059.6,054.6,046.7
5,1-2-2021,D,061.4,066.9,063.2,060.1,057.0,054.5
6,1-2-2021,D,069.9,077.7,072.1,067.0,062.8,059.8
8,1-2-2021,D,065.9,072.6,068.4,064.5,061.5,058.5
10,1-2-2021,D,066.4,073.1,069.1,062.6,058.2,055.3
11,1-2-2021,D,069.7,075.5,070.7,067.6,062.6,057.2
12,1-2-2021,D,063.5,071.8,064.7,061.6,058.6,056.1
13,1-2-2021,D,056.8,064.8,059.4,054.9,050.8,048.1
14,1-2-2021,D,064.7,070.0,066.0,063.8,061.6,060.0
16,1-2-2021,D,063.6,070.2,065.9,062.1,055.5,050.1
17,1-2-2021,D,057.7,067.8,059.8,054.8,051.3,049.1
18,1-2-2021,D,058.4,070.3,060.4,053.1,047.6,045.2
19,1-2-2021,D,061.5,069.1,063.4,058.4,054.9,053.0
20,1-2-2021,D,060.7,068.0,063.2,058.6,055.4,051.7
24,1-2-2021,D,049.0,059.3,050.6,045.8,042.9,040.7
25,1-2-2021,D,068.0,071.8,069.6,067.6,066.0,064.4
26,1-2-2021,D,063.8,074.5,066.3,059.6,055.7,053.5
27,1-2-2021,D,058.8,067.8,061.3,054.0,048.4,045.2
28,1-2-2021,D,069.4,076.0,072.9,067.6,060.4,056.3
29,1-2-2021,D,059.0,066.4,062.9,056.0,048.3,044.1
30,1-2-2021,D,060.8,066.7,063.3,059.7,055.5,053.1
31,1-2-2021,D,063.7,072.5,067.9,059.2,055.2,053.3
47,1-2-2021,D,059.1,070.8,061.7,052.6,048.8,046.8
48,1-2-2021,D,061.8,068.8,063.7,060.6,057.5,054.6
50,1-2-2021,D,066.9,073.0,067.7,065.0,062.1,059.8
54,1-2-2021,D,061.9,067.6,064.7,060.9,057.3,054.3
55,1-2-2021,D,056.7,064.5,059.0,053.4,049.9,047.7
1,1-2-2021,E,067.0,073.4,070.1,063.3,056.0,049.5
2,1-2-2021,E,068.9,076.5,069.4,066.1,061.6,057.6
3,1-2-2021,E,058.5,068.3,060.8,054.6,045.3,041.5
5,1-2-2021,E,058.5,065.2,061.7,057.3,049.6,041.9
6,1-2-2021,E,067.6,075.8,070.8,065.0,058.9,051.3
8,1-2-2021,E,064.3,071.6,067.3,062.9,056.6,049.6
10,1-2-2021,E,063.9,071.5,066.7,060.1,052.0,047.9
11,1-2-2021,E,066.9,073.5,070.0,065.7,056.1,047.1
12,1-2-2021,E,061.9,069.3,063.7,060.3,054.3,049.2
13,1-2-2021,E,054.7,063.1,058.0,052.8,044.2,041.1
14,1-2-2021,E,064.3,072.0,065.6,062.5,057.5,052.8
16,1-2-2021,E,061.5,068.7,064.3,058.8,047.6,041.0
17,1-2-2021,E,059.3,068.9,061.6,053.5,045.5,042.4
18,1-2-2021,E,055.0,064.8,058.3,051.3,045.0,044.0
19,1-2-2021,E,058.8,067.7,061.8,056.4,050.0,045.9
20,1-2-2021,E,060.7,068.3,062.3,056.3,048.1,043.5
24,1-2-2021,E,045.7,052.9,048.6,044.1,040.9,039.2
25,1-2-2021,E,066.3,069.8,068.0,066.2,062.5,056.9
26,1-2-2021,E,058.0,066.5,061.8,054.9,051.7,049.0
27,1-2-2021,E,054.8,065.5,058.6,046.4,042.7,041.0
28,1-2-2021,E,066.8,075.0,070.9,062.7,052.5,045.9
29,1-2-2021,E,056.2,065.9,060.9,048.9,038.7,035.1
30,1-2-2021,E,058.6,067.3,061.0,056.6,053.5,052.0
31,1-2-2021,E,061.4,070.9,066.3,055.4,048.8,046.1
47,1-2-2021,E,053.1,066.0,053.8,047.7,042.0,039.7
48,1-2-2021,E,059.8,065.8,062.3,059.2,054.0,050.4
50,1-2-2021,E,064.5,069.7,066.7,063.4,057.8,052.8
54,1-2-2021,E,060.4,067.0,063.6,058.8,048.0,042.6
55,1-2-2021,E,053.3,063.3,055.3,048.6,042.9,040.8
1,1-2-2021,N,059.6,070.3,064.0,051.2,041.3,038.1
2,1-2-2021,N,061.9,070.6,065.9,057.7,051.0,046.2
3,1-2-2021,N,052.3,064.7,051.7,043.9,039.7,038.3
5,1-2-2021,N,050.3,060.3,054.4,043.4,036.0,035.1
6,1-2-2021,N,059.3,069.8,062.7,051.9,041.6,038.7
8,1-2-2021,N,057.5,067.7,061.5,052.6,043.6,042.1
10,1-2-2021,N,059.5,068.6,057.9,049.6,047.0,046.1
11,1-2-2021,N,055.9,067.3,060.1,046.5,038.0,036.2
12,1-2-2021,N,053.5,062.6,057.5,049.3,041.7,038.1
13,1-2-2021,N,048.0,058.8,050.4,042.0,037.0,036.1
14,1-2-2021,N,057.6,065.9,061.7,053.5,045.6,040.5
16,1-2-2021,N,053.5,064.6,057.9,043.9,036.6,035.0
17,1-2-2021,N,047.2,057.4,050.8,041.2,034.9,033.8
18,1-2-2021,N,050.5,061.6,054.4,044.0,042.8,042.0
19,1-2-2021,N,052.3,063.1,055.2,044.6,036.0,031.3
20,1-2-2021,N,052.9,064.7,054.4,046.5,041.4,040.2
24,1-2-2021,N,042.6,051.8,046.0,039.0,036.4,036.0
25,1-2-2021,N,061.8,069.6,066.8,057.5,045.9,039.1
26,1-2-2021,N,053.8,065.2,056.9,048.5,039.3,036.3
27,1-2-2021,N,050.9,062.0,053.3,045.1,035.5,032.8
28,1-2-2021,N,058.7,071.4,060.7,047.2,038.1,036.3
29,1-2-2021,N,048.7,062.2,049.3,038.4,035.1,034.1
30,1-2-2021,N,054.5,064.2,057.9,049.2,041.5,040.0
31,1-2-2021,N,052.9,062.4,056.7,046.4,042.1,040.9
47,1-2-2021,N,048.3,059.6,049.1,040.5,036.3,035.2
48,1-2-2021,N,051.9,060.9,056.2,047.6,040.6,038.1
50,1-2-2021,N,057.8,067.0,062.1,052.9,046.8,044.0
54,1-2-2021,N,049.4,061.3,052.7,041.3,037.2,036.0
55,1-2-2021,N,046.8,055.6,049.4,043.8,038.3,037.1
1,2-2-2021,T,066.2,072.9,070.5,062.7,047.1,039.5
2,2-2-2021,T,067.8,074.0,070.4,066.4,055.0,049.0
3,2-2-2021,T,061.0,071.9,064.3,056.1,041.8,038.8
5,2-2-2021,T,059.6,066.9,062.9,057.6,039.1,037.1
6,2-2-2021,T,067.7,075.5,071.2,064.5,048.9,040.0
8,2-2-2021,T,064.6,071.5,067.8,062.9,047.8,040.5
10,2-2-2021,T,064.5,072.7,067.6,059.5,046.8,046.1
11,2-2-2021,T,066.8,073.1,070.1,065.1,041.4,036.8
12,2-2-2021,T,062.1,068.9,063.7,059.4,047.4,045.1
13,2-2-2021,T,055.0,063.5,058.7,051.6,037.9,035.6
14,2-2-2021,T,063.7,069.8,065.9,062.8,050.7,043.2
16,2-2-2021,T,061.0,067.7,064.8,058.6,037.5,035.0
17,2-2-2021,T,054.9,064.3,058.1,051.2,037.7,034.7
18,2-2-2021,T,057.3,068.2,058.3,051.1,043.2,041.3
19,2-2-2021,T,059.0,066.8,061.6,055.1,039.7,033.2
