Id_Estacion,Nombre_Estación,URI_Estacion,Fecha,tipo,Hash_Observacion,URI_Observacion,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,5/1/2021,T,b9a57ee50d2403d525cd852d00765825,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b9a57ee50d2403d525cd852d00765825,056.6,066.0,061.4,050.4,032.1,031.1
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,5/1/2021,T,644a4992ac61118b1f7e597e7e58bab7,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/644a4992ac61118b1f7e597e7e58bab7,057.3,065.4,060.9,054.6,042.5,040.0
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,5/1/2021,T,44cc00f0422c2ddc53dfb1ad707c6ebc,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/44cc00f0422c2ddc53dfb1ad707c6ebc,064.0,073.8,069.3,054.6,041.7,039.2
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,5/1/2021,T,f32805944128ac039b212b99deab7666,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f32805944128ac039b212b99deab7666,054.5,065.5,054.4,046.9,037.0,035.7
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,5/1/2021,T,912558e675809f1ab12f5854b0a287c1,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/912558e675809f1ab12f5854b0a287c1,058.8,065.9,062.0,057.5,044.4,037.8
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,5/1/2021,T,beff4289ebf130a9e8e53a092ac4028e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/beff4289ebf130a9e8e53a092ac4028e,060.6,067.4,064.3,059.5,042.1,038.4
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,5/1/2021,T,cde9436977734f60b4b42321d35e1127,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/cde9436977734f60b4b42321d35e1127,053.6,063.2,056.1,049.5,041.2,038.2
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,5/1/2021,T,064b93020c859e410c2bfc70bb6bad5b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/064b93020c859e410c2bfc70bb6bad5b,056.0,066.2,058.7,050.1,039.9,036.9
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,5/1/2021,D,a0a661151dd439c0f3858e07278c55d4,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a0a661151dd439c0f3858e07278c55d4,066.5,071.7,069.3,065.4,059.8,055.6
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,5/1/2021,D,7ca24c1f3423056aef997034bb232bb0,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7ca24c1f3423056aef997034bb232bb0,069.7,074.6,071.1,068.5,064.8,061.7
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,5/1/2021,D,26223b6c0268392bafb08ba8bd60fdbf,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/26223b6c0268392bafb08ba8bd60fdbf,062.1,070.5,064.7,059.2,053.5,046.5
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,5/1/2021,D,44a54cc15af705b427819d146c9c8bf5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/44a54cc15af705b427819d146c9c8bf5,062.5,067.8,064.0,060.3,056.3,052.8
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,5/1/2021,D,631aec673efe7bf91d34f5109daf80d7,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/631aec673efe7bf91d34f5109daf80d7,069.9,075.9,072.4,067.5,063.0,058.5
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,5/1/2021,D,8495bd50ff2ed28e38cec0e8499d7b3a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8495bd50ff2ed28e38cec0e8499d7b3a,065.9,072.3,068.6,064.4,061.0,055.5
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,5/1/2021,D,d6c506c7c1dfa236d38ff46a5daf2be8,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d6c506c7c1dfa236d38ff46a5daf2be8,065.4,073.6,069.4,062.2,056.7,052.2
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,5/1/2021,D,01a5e976be7d398771bf1de84584a949,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/01a5e976be7d398771bf1de84584a949,068.5,074.3,070.8,067.5,061.8,055.6
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,5/1/2021,D,681039d98bcf7758e52a770c962dfcf5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/681039d98bcf7758e52a770c962dfcf5,062.9,071.0,064.2,061.0,057.4,054.2
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,5/1/2021,D,f004709023783b37dbeca398a3f1368d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f004709023783b37dbeca398a3f1368d,058.2,067.3,060.3,055.3,049.3,044.7
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,5/1/2021,D,9d03716c936f613c1c1e9389522b723a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/9d03716c936f613c1c1e9389522b723a,065.1,070.7,066.8,063.9,061.3,059.2
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,5/1/2021,D,fc185941aa6e4887ddf1ed5e0e97e78e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/fc185941aa6e4887ddf1ed5e0e97e78e,062.3,067.8,065.1,061.2,053.3,045.3
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,5/1/2021,D,95021b012b4c5cddb1ca08f1da252fad,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/95021b012b4c5cddb1ca08f1da252fad,055.7,064.3,058.5,053.5,048.2,044.6
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,5/1/2021,D,7e29447d12fc1492364e670c76dd1891,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7e29447d12fc1492364e670c76dd1891,057.8,067.7,060.0,053.7,048.5,045.2
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,5/1/2021,D,ddd377a0bc91fc4b432df0c151af7143,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ddd377a0bc91fc4b432df0c151af7143,060.2,067.4,062.7,057.2,052.4,049.9
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,5/1/2021,D,75a959db0655ccb61e780c9454542b5a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/75a959db0655ccb61e780c9454542b5a,060.4,068.0,062.9,057.4,053.0,048.8
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,5/1/2021,D,314ae55b37dd5dbba2aa3907d243b5e8,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/314ae55b37dd5dbba2aa3907d243b5e8,051.3,058.8,054.2,049.3,045.9,043.6
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,5/1/2021,D,f5320b6bb24bc37641ee9c215ea79946,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f5320b6bb24bc37641ee9c215ea79946,068.5,072.3,069.8,068.2,066.6,065.2
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,5/1/2021,D,b80f8cdf4ab7c5cbf4819a02ef2a373a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b80f8cdf4ab7c5cbf4819a02ef2a373a,061.3,068.9,065.4,057.8,054.3,052.0
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,5/1/2021,D,3ce906e6d6a9c366ff356b11b89a46ea,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/3ce906e6d6a9c366ff356b11b89a46ea,057.7,066.9,061.4,052.7,045.8,042.7
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,5/1/2021,D,68761f3f20689eb73591a6fa9c7d551d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/68761f3f20689eb73591a6fa9c7d551d,068.8,075.8,072.6,066.4,059.0,053.3
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,5/1/2021,D,36e9208b4e60669d2039d03cb847aefd,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/36e9208b4e60669d2039d03cb847aefd,058.5,066.7,062.6,055.1,048.2,044.1
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,5/1/2021,D,a2b97971951e9d31fd9a869a8f0d5d7a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a2b97971951e9d31fd9a869a8f0d5d7a,059.1,066.1,062.0,057.4,052.6,050.1
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,5/1/2021,D,e497ae468af63c0290486eaea3ead794,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/e497ae468af63c0290486eaea3ead794,065.6,074.3,070.5,059.4,050.9,048.4
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,5/1/2021,D,fa930672d9e433233692dcd159abb29c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/fa930672d9e433233692dcd159abb29c,054.8,065.4,055.6,049.4,045.4,042.7
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,5/1/2021,D,09e5de9568e93a1a53af3a36b1f23fcc,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/09e5de9568e93a1a53af3a36b1f23fcc,060.5,066.9,062.9,059.4,054.9,051.2
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,5/1/2021,D,187cb17d066acc526febc46c5d8ef54b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/187cb17d066acc526febc46c5d8ef54b,062.2,067.8,064.9,061.4,057.2,052.5
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,5/1/2021,D,081d814d9852ba99a372109b75a6c279,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/081d814d9852ba99a372109b75a6c279,055.1,063.9,057.6,051.4,047.1,044.2
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,5/1/2021,D,b14b1632128d488d40698eb0a1db8d93,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b14b1632128d488d40698eb0a1db8d93,055.7,064.1,059.1,052.4,045.7,042.3
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,5/1/2021,E,002ecce482bf4dd22373dcb6a1d1bbc4,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/002ecce482bf4dd22373dcb6a1d1bbc4,067.2,077.5,068.8,065.0,059.2,056.1
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,5/1/2021,E,a99fa67770594e8ac6bd58aafd5c563f,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a99fa67770594e8ac6bd58aafd5c563f,069.8,076.0,070.1,067.5,063.9,061.3
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,5/1/2021,E,4c46732eaff6b8fcf5e0d7f543031cf9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4c46732eaff6b8fcf5e0d7f543031cf9,061.2,068.1,062.3,056.6,052.9,051.0
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,5/1/2021,E,d2cc4c14cea0f5774d8cbdc6ef242ad9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d2cc4c14cea0f5774d8cbdc6ef242ad9,061.4,067.8,063.8,059.7,055.3,051.4
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,5/1/2021,E,aab69d0b24c82fd9cc78e372edd6fc03,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/aab69d0b24c82fd9cc78e372edd6fc03,068.1,074.8,071.1,066.0,061.3,056.8
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,5/1/2021,E,01af248fb599da8e023100ff63b5aab7,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/01af248fb599da8e023100ff63b5aab7,065.7,073.2,068.3,063.8,059.5,053.9
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,5/1/2021,E,ca16abee59741070696e88ddfc764999,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ca16abee59741070696e88ddfc764999,064.0,072.8,068.1,060.2,054.2,050.3
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,5/1/2021,E,bb30f5539bc2a3030a8c1dcc191964f6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/bb30f5539bc2a3030a8c1dcc191964f6,066.9,072.4,069.8,066.2,059.4,053.4
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,5/1/2021,E,ab5cf2d65b4ddd4c6ac9a519d49f74ec,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ab5cf2d65b4ddd4c6ac9a519d49f74ec,062.8,069.3,063.5,060.2,056.5,053.5
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,5/1/2021,E,95670d85e68efee5d40005375903f1e6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/95670d85e68efee5d40005375903f1e6,057.2,066.0,059.7,054.6,048.9,044.5
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,5/1/2021,E,d4445c21c09359b358931f36157f10de,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d4445c21c09359b358931f36157f10de,065.7,072.9,066.4,063.7,060.2,057.0
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,5/1/2021,E,82838dc7415a59a69f42107a72aa4375,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/82838dc7415a59a69f42107a72aa4375,061.4,067.6,065.0,060.2,049.9,042.3
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,5/1/2021,E,f5a861161d59b21b48af54b0ca67f641,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f5a861161d59b21b48af54b0ca67f641,057.6,067.9,059.5,053.7,047.5,044.6
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,5/1/2021,E,79343a9012ae972338c35b81d5c86d4b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/79343a9012ae972338c35b81d5c86d4b,061.1,072.8,062.8,053.2,047.0,045.1
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,5/1/2021,E,84d829e9e95e609a4805726eaefc6593,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/84d829e9e95e609a4805726eaefc6593,060.3,067.5,062.3,056.5,051.4,048.1
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,5/1/2021,E,07b3518e10b191c877fa759797c95018,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/07b3518e10b191c877fa759797c95018,060.5,069.5,063.1,057.3,052.1,048.0
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,5/1/2021,E,a8c54f8a6df5777dfb801bb5515cc7c5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a8c54f8a6df5777dfb801bb5515cc7c5,047.9,057.7,050.6,044.8,042.5,041.1
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,5/1/2021,E,2e7625e1eebc5dfa2b32e331fc2105ee,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/2e7625e1eebc5dfa2b32e331fc2105ee,067.7,070.3,068.9,067.5,065.4,063.0
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,5/1/2021,E,08aeac22ddce204508f6a36bf749c884,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/08aeac22ddce204508f6a36bf749c884,059.9,068.0,063.9,056.6,053.6,051.2
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,5/1/2021,E,0c8d6b6dfdd1611c9ef8be84e94b8886,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/0c8d6b6dfdd1611c9ef8be84e94b8886,056.9,065.5,059.7,050.2,044.6,042.5
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,5/1/2021,E,f0e0b27611a56eee54187bde0d285a65,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f0e0b27611a56eee54187bde0d285a65,066.8,074.5,070.9,063.6,055.4,049.5
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,5/1/2021,E,79ef1935bbf9895e5207290ea592850e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/79ef1935bbf9895e5207290ea592850e,056.5,066.1,061.3,049.7,041.5,035.6
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,5/1/2021,E,4ed660e306742d37116a4ec0368176de,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4ed660e306742d37116a4ec0368176de,056.9,064.6,060.1,055.1,048.3,045.3
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,5/1/2021,E,3dca9426be9f06d733934e976b291e9c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/3dca9426be9f06d733934e976b291e9c,065.8,074.5,070.3,060.8,052.1,045.8
